UnitName,ParentTract,ParentCommunity,ParentCounty,ParentState,PopInitial_tr,PopFinal_tr,LogAvgIncInitial_tr,LogAvgIncFinal_tr,PopG_tr,RelPopG_tr,AvgG_emp_tr,RelAvgG_emp_tr,AvgG_pop_tr,RelAvgG_pop_tr,LHS_AvgG_pop_tr,AvgG_inc_tr,RelAvgG_inc_tr,Sel_tr_from_bg_pop,Sel_tr_from_bg_inc,Transmitted_AggG_pop_bg_to_tr,Transmitted_AggG_inc_bg_to_tr,Transmitted_AvgG_bg_to_tr_pop,Transmitted_AvgG_bg_to_tr_inc,Cumulative_Sel_pop_tr,Cumulative_Sel_inc_tr,Sel_tr_from_bg_inc_LDR,Sel_tr_from_bg_pop_LDR,Transmitted_AvgG_bg_to_tr_inc_LDR,Transmitted_AvgG_bg_to_tr_pop_LDR,Cumulative_Sel_inc_tr_PNC,Cumulative_Sel_inc_tr_PNC_cm,Cumulative_Sel_inc_tr_PNC_ct,Cumulative_Sel_inc_tr_PNC_st,Cumulative_Sel_pop_tr_PNC,Cumulative_Sel_pop_tr_PNC_cm,Cumulative_Sel_pop_tr_PNC_ct,Cumulative_Sel_pop_tr_PNC_st,Sel_tr_from_bg_inc_PNC,Sel_tr_from_bg_inc_PNC_cm,Sel_tr_from_bg_inc_PNC_ct,Sel_tr_from_bg_inc_PNC_st,Sel_tr_from_bg_pop_PNC,Sel_tr_from_bg_pop_PNC_cm,Sel_tr_from_bg_pop_PNC_ct,Sel_tr_from_bg_pop_PNC_st,Transmitted_AggG_inc_bg_to_tr_PNC,Transmitted_AggG_inc_bg_to_tr_PNC_cm,Transmitted_AggG_inc_bg_to_tr_PNC_ct,Transmitted_AggG_inc_bg_to_tr_PNC_st,Transmitted_AggG_pop_bg_to_tr_PNC,Transmitted_AggG_pop_bg_to_tr_PNC_cm,Transmitted_AggG_pop_bg_to_tr_PNC_ct,Transmitted_AggG_pop_bg_to_tr_PNC_st,Transmitted_AvgG_bg_to_tr_inc_PNC,Transmitted_AvgG_bg_to_tr_inc_PNC_cm,Transmitted_AvgG_bg_to_tr_inc_PNC_ct,Transmitted_AvgG_bg_to_tr_inc_PNC_st,Transmitted_AvgG_bg_to_tr_pop_PNC,Transmitted_AvgG_bg_to_tr_pop_PNC_cm,Transmitted_AvgG_bg_to_tr_pop_PNC_ct,Transmitted_AvgG_bg_to_tr_pop_PNC_st
17043844901,,DOWNERS GROVE_043,043,17,3389.0,3357.0,11.715703704892425,11.6294367161816,-0.001897434925403374,-0.0007616318086290808,-0.017253397742165076,0.003383865429683844,-0.02211462923116644,-0.027356320039768543,-0.022114629231166562,-0.017487866474487537,-0.0349212845861694,-0.0002175908230147048,-0.002139808917791545,,,-0.021897038408151735,-0.015348057556695993,-0.0002175908230147048,-0.002139808917791545,12.23596326580627,0.9839225462032669,87.76403673419374,99.01607745379674,12.23596326580627,9.237748220140253,,59.456476547103534,0.9839225462032669,0.8143569468015773,,6702391295966753.0,12.23596326580627,9.237748220140253,,59.456476547103534,0.9839225462032669,0.8143569468015773,,6702391295966753.0,,,,,,,,,87.76403673419374,66.2589496651451,,426.45930511641507,99.01607745379674,81.95201017670783,,6.744885542545499e+17
17043844902,,DOWNERS GROVE_043,043,17,4263.0,4231.0,11.960047311760531,11.8106549779747,-0.0015069532090286942,-0.00037115009225440095,-0.029878466757166322,-0.009241203585317402,-0.025299571868144098,-0.0305412626767462,-0.025299571868144,-0.029952716195039728,-0.04738613430672159,-0.00018092270756077925,-0.0009010217852552844,,,-0.025118649160583317,-0.029051694409784445,-0.00018092270756077925,-0.0009010217852552844,3.0081471723238797,0.7151216174870836,96.99185282767613,99.28487838251291,3.0081471723238797,3.8897923659651017,,25.035684353886307,0.7151216174870836,0.6771225996342406,,5572913248809930.0,3.0081471723238797,3.8897923659651017,,25.035684353886307,0.7151216174870836,0.6771225996342406,,5572913248809930.0,,,,,,,,,96.99185282767613,125.41878674055931,,807.2269317915041,99.28487838251291,94.00923326996308,,7.737229593040271e+17
17043845000,,WESTMONT_043,043,17,4985.0,4962.0,11.433091695681522,11.433219426399903,-0.000924903628838436,-0.00019331583289304425,2.5546143676180578e-05,0.0006271137456555682,2.7509234345880697e-05,-0.0052141815742562225,2.750923434611252e-05,-0.0024568324630010107,-0.019890250574682876,0.0008959738859829591,-0.009939602624337842,,,-0.0008684646516370802,0.0074827701613368325,0.0008959738859829591,-0.009939602624337842,57.0507975383844,50.77954640412084,42.949202461615585,49.22045359587916,404.56981800853686,280.1909600050805,,276.1806184691501,3256.9931780639486,-14.466859696268958,,-2.7598441384726336e+16,404.56981800853686,280.1909600050805,,276.1806184691501,3256.9931780639486,-14.466859696268958,,-2.7598441384726336e+16,,,,,,,,,-304.56981800853686,-210.93444418679766,,-207.91536333256394,-3156.993178063956,14.022681311318594,,2.67510818762508e+16
17043845100,,CLARENDON HILLS_043,043,17,6683.0,6745.0,12.107870925791179,11.896489526217294,0.0018469002261571887,0.0,-0.04227627991477689,0.0,-0.05488749356281995,-0.060129184371422055,-0.054887493562819856,-0.04260994592587399,-0.060043364037555856,0.0007063254530116673,-0.00023762610665230713,,,-0.055593819015831616,-0.04237231981922169,0.0007063254530116673,-0.00023762610665230713,0.5576775597549248,1.254571297596848,99.44232244024506,98.74542870240315,0.557677559754925,0.557677559754925,,6.602650787965722,-1.2868604615790338,-1.2868604615790338,,-2.1756751975083268e+16,0.557677559754925,0.557677559754925,,6.602650787965722,-1.2868604615790338,-1.2868604615790338,,-2.1756751975083268e+16,,,,,,,,,99.44232244024509,99.44232244024509,,1177.3522479652315,101.28686046157902,101.28686046157902,,1.7124413774384212e+18
17043845200,,HINSDALE_043,043,17,4944.0,4967.0,12.396815861268182,12.120159737060428,0.0009282631939647956,0.0018782188241275358,-0.05533122484155086,-0.002673058495578799,-0.08348606799827037,-0.08872775880687248,-0.08348606799827003,-0.0553054411518505,-0.07273885926353237,1.2632125548967785e-05,-0.00013256339131194653,,,-0.08349870012381934,-0.05517287776053856,1.2632125548967785e-05,-0.00013256339131194653,0.23969321743220742,0.015126241204304744,99.7603067825678,99.98487375879569,0.23969321743220742,0.24980396237373725,,3.68339065278682,-0.015130818652555887,-0.01656265626729222,,-389103948208510.75,0.23969321743220742,0.24980396237373725,,3.68339065278682,-0.015130818652555887,-0.01656265626729222,,-389103948208510.75,,,,,,,,,99.7603067825678,103.96839839222125,,1533.0270312132786,100.01513081865257,109.47961715196352,,2.571987886164686e+18
17043845300,,HINSDALE_043,043,17,3158.0,3098.0,12.434553416796584,12.146873834554317,-0.0038364347677546816,-0.0028864791375919413,-0.0575359164484535,-0.00487775010248144,-0.0838682276511094,-0.08910991845971152,-0.08386822765110935,-0.05753420003571356,-0.07496761814739542,-6.484080872731614e-05,-2.4221955702308962e-05,,,-0.08380338684238209,-0.05750997808001126,-6.484080872731614e-05,-2.4221955702308962e-05,0.04210009991843723,0.07731272085187367,99.95789990008157,99.92268727914812,0.04210009991843724,0.04564412882768962,,0.6730283854624115,0.07731272085187367,0.0850162565975711,,1997273901611371.0,0.04210009991843724,0.04564412882768962,,0.6730283854624115,0.07731272085187367,0.0850162565975711,,1997273901611371.0,,,,,,,,,99.95789990008159,108.372456816582,,1597.9654232246412,99.92268727914812,109.87910822487932,,2.581373068784973e+18
17043845401,,BURR RIDGE_043,043,17,3518.0,3501.0,12.143196565913133,11.942360715299857,-0.000968800868567854,-0.0007442974938888236,-0.040167170122655096,-0.0007029095143583769,-0.041517535287951386,-0.04675922609655349,-0.041517535287951546,-0.0404393534004357,-0.05787277151211757,2.1564270175259358e-05,-0.0019253703340937956,,,-0.041539099558126645,-0.038513983066341906,2.1564270175259358e-05,-0.0019253703340937956,4.7611303648417165,0.0518862505766199,95.23886963515828,99.94811374942338,4.7611303648417165,4.657826795767466,,53.49811151908126,-0.0519401501695536,-0.044824142066440885,,-664238384340162.5,4.7611303648417165,4.657826795767466,,53.49811151908126,-0.0519401501695536,-0.044824142066440885,,-664238384340162.5,,,,,,,,,95.23886963515828,93.17244540519788,,1070.1449610196348,100.05194015016956,86.34442458626386,,1.279517653655225e+18
17043845402,,WILLOWBROOK_043,043,17,2992.0,3020.0,11.909398617507122,11.763536003194538,0.0018629542549096101,0.0015308360962074112,-0.029172522862516814,-0.02226496631065153,-0.0350562559822425,-0.0402979467908446,-0.03505625598224249,-0.029489329018170325,-0.046922747129852185,0.000501248316665695,4.886384205490789e-05,,,-0.03555750429890819,-0.029538192860225236,0.000501248316665695,4.886384205490789e-05,0.1651527644219581,1.3900877881427445,99.83484723557804,98.60991221185725,-0.1657000809506369,-0.45765349025871616,,-1.3577249141187226,-1.4298398463304207,-4.102509597307398,,-1.5439816386516916e+16,-0.1657000809506369,-0.45765349025871616,,-1.3577249141187226,-1.4298398463304207,-4.102509597307398,,-1.5439816386516916e+16,,,,,,,,,100.16570008095064,276.6515380273786,,820.7447199773242,101.42983984633041,291.02342649832866,,1.0952681920008957e+18
17043845502,,WILLOWBROOK_043,043,17,5337.0,5318.0,11.386334784300937,11.397448554360043,-0.0007132809061957346,-0.0010453990648979334,0.0022227540118212375,0.009130310563686522,-0.006118883517360329,-0.011360574325962432,-0.006118883517360274,0.0005309826973886275,-0.016902435414293236,0.0003758652679744393,-0.008042682416910016,,,-0.0064947487853347675,0.008573665114298641,0.0003758652679744393,-0.008042682416910016,48.40222799748459,5.47062118550241,51.597772002515406,94.52937881449759,-1514.678812786918,75.32689867090751,,223.47301879195007,-6.142709971648335,-3.076301341851841,,-1.1577676234800794e+16,-1514.678812786918,75.32689867090751,,223.47301879195007,-6.142709971648335,-3.076301341851841,,-1.1577676234800794e+16,,,,,,,,,1614.6788127869177,-80.30002551700832,,-238.2268409821986,106.14270997164832,53.15682534592339,,2.0005599098899776e+17
17043845505,,DARIEN_043,043,17,4058.0,4065.0,11.617983445958263,11.558671111754611,0.00034470031923028444,5.250423836067081e-05,-0.011862466840730335,-0.0057570959610303936,-0.0160502732596411,-0.021291964068243203,-0.01605027325964059,-0.012652837809465585,-0.03008625592114745,0.0005497987569957868,-0.0028710708858336307,,,-0.01660007201663689,-0.009781766923631956,0.0005497987569957868,-0.0028710708858336307,22.69112217407689,3.2058478122242358,77.3088778259231,96.79415218777578,22.6911221740769,33.96968621418283,,79.77523477414938,-3.425479106192369,-4.093266483562222,,-1.6935302474465438e+16,22.6911221740769,33.96968621418283,,79.77523477414938,-3.425479106192369,-4.093266483562222,,-1.6935302474465438e+16,,,,,,,,,77.30887782592312,115.73505713690164,,271.7950144279254,103.4254791061924,123.58798114005127,,5.113275305236995e+17
17043845506,,WESTMONT_043,043,17,4216.0,4145.0,11.270692237794716,11.321905146015764,-0.0033968045303605977,-0.002665216734415206,0.010242581644209636,0.010844149246189023,0.01059470374205273,0.005353012933450627,0.010594703742053114,0.010015226223115467,-0.007418191888566397,-0.00011780166712901954,-0.0009162838503867923,,,0.010712505409181752,0.010931510073502262,-0.00011780166712901954,-0.0009162838503867923,7.733792942998968,1.0877038508602235,92.26620705700103,98.91229614913978,-9.148908172158702,25.829448256653027,,25.459754283685648,-1.1118920358427633,1.9020868989640596,,3628612905069785.0,-9.148908172158702,25.829448256653027,,25.459754283685648,-1.1118920358427633,1.9020868989640596,,3628612905069785.0,,,,,,,,,109.14890817215873,-308.15218852915183,,-303.7416410902769,101.11189203584279,-172.96967598573764,,-3.299744080091297e+17
17043845507,,DARIEN_043,043,17,3428.0,3549.0,11.676462691463529,11.590559395723083,0.006937774585765411,0.006645578504895797,-0.017180659148089104,-0.011075288268389164,-0.03134748009968807,-0.03658917090829017,-0.03134748009968789,-0.017271756359272118,-0.03470517447095398,-0.00015928043440584515,-1.3618609979721251e-05,,,-0.03118819966528222,-0.0172581377492924,-0.00015928043440584515,-1.3618609979721251e-05,0.07884901625774887,0.5081124029724804,99.92115098374225,99.49188759702751,0.0788490162577489,0.16113148232149815,,0.37840508006627865,0.5081124029724804,1.1858471037715954,,4906272159774837.0,0.0788490162577489,0.16113148232149815,,0.37840508006627865,0.5081124029724804,1.1858471037715954,,4906272159774837.0,,,,,,,,,99.92115098374225,204.19332970052548,,479.5325665791279,99.49188759702751,232.19698252887198,,9.606816826063208e+17
17043845508,,WILLOWBROOK_043,043,17,3606.0,3617.0,11.489227573786593,11.479493329190154,0.0006091656377670063,0.00027704747906480746,-0.0019468489192878025,0.0049607076325774825,-0.0026091700134333114,-0.007850860822035415,-0.002609170013433371,-0.00188285136363251,-0.019316269475314375,-0.0003312992635541216,-0.00016104833247089644,,,-0.0022778707498791887,-0.0017218030311616137,-0.0003312992635541216,-0.00016104833247089644,8.553427826623142,12.697496209462303,91.44657217337685,87.3025037905377,8.553427826623144,1.5083613640702045,,4.474869846036783,12.697496209462294,2.7115470778092217,,1.0204921648994722e+16,8.553427826623144,1.5083613640702045,,4.474869846036783,12.697496209462294,2.7115470778092217,,1.0204921648994722e+16,,,,,,,,,91.44657217337686,16.126222040904864,,47.841814607749534,87.30250379053766,18.643427423293993,,7.016463688956118e+16
17043845509,,WESTMONT_043,043,17,3240.0,3269.0,11.79328915661433,11.65874718813919,0.0017821595875670226,0.0025137473835124143,-0.02690839369502811,-0.026306826093048723,-0.03986603383140585,-0.04510772464000795,-0.03986603383140626,-0.026118345727110956,-0.04355176383879282,-0.002335153942040443,-0.0034783582584842756,,,-0.037530879889365404,-0.022639987468626686,-0.002335153942040443,-0.0034783582584842756,13.317682118258064,5.857502534402719,86.68231788174194,94.14249746559727,13.317682118258068,98.05266634099826,,96.64924961217554,5.857502534402719,37.704608334233285,,7.192911557127855e+16,13.317682118258068,98.05266634099826,,96.64924961217554,5.857502534402719,37.704608334233285,,7.192911557127855e+16,,,,,,,,,86.68231788174195,638.2065826057204,,629.0720039359392,94.14249746559727,605.9930787394602,,1.156053546814595e+18
17043845510,,WESTMONT_043,043,17,3203.0,3178.0,11.398600967116037,11.398865234616345,-0.0015671605024994762,-0.0008355727065540845,5.285350006154488e-05,0.0006544211020409325,-0.006146306972944568,-0.011387997781546672,-0.00614630697294487,-0.00012287648940412363,-0.017556294601085987,-8.94814765065421e-05,-0.002054443357140268,,,-0.006056825496438026,0.001931566867736145,-8.94814765065421e-05,-0.002054443357140268,51.541346891651955,1.4558575889624559,48.45865310834806,98.54414241103754,1671.9580508061963,57.913427555313355,,57.08451921362753,1.455857588962456,1.4448143927933101,,2756273729647002.5,1671.9580508061963,57.913427555313355,,57.08451921362753,1.455857588962456,1.4448143927933101,,2756273729647002.5,,,,,,,,,-1571.9580508061972,-54.44961890728012,,-53.67028766720197,98.54414241103756,97.79665013966718,,1.865667583130209e+17
17043845601,,DOWNERS GROVE_043,043,17,4299.0,4209.0,11.543111897409196,11.49397172886765,-0.004231469545142019,-0.003095666428367726,-0.009828033708308936,0.010809229463539984,-0.017692218267465608,-0.02293390907606771,-0.017692218267465875,-0.011106401964013832,-0.028539820075695697,-0.00013634585169632142,-0.007332820569669311,,,-0.017555872415769287,-0.003773581394344522,-0.00013634585169632142,-0.007332820569669311,66.0233673644137,0.7706543613417269,33.976632635586306,99.22934563865827,66.0233673644137,31.656448200983455,,203.7488817808237,0.7706543613417269,0.5102889449017493,,4199824408903683.0,66.0233673644137,31.656448200983455,,203.7488817808237,0.7706543613417269,0.5102889449017493,,4199824408903683.0,,,,,,,,,33.976632635586306,16.290891452652783,,104.85228461567162,99.22934563865827,65.70473175689828,,5.407687918189592e+17
17043845602,,DOWNERS GROVE_043,043,17,4860.0,4938.0,11.581175262091884,11.53060940950871,0.003184390602116949,0.004320193718891242,-0.010113170516634896,0.010524092655214024,-0.006110991334281023,-0.011352682142883125,-0.006110991334281479,-0.010405450621551104,-0.02783886873323297,-0.00019875553681323148,-0.0019625842819333086,,,-0.0059122357974677915,-0.008442866339617796,-0.00019875553681323148,-0.0019625842819333086,18.861117632604298,3.25242707673739,81.13888236739571,96.74757292326261,18.861117632604298,8.472653472262435,,54.53213385563116,3.25242707673739,0.7438638719988357,,6122213067194366.0,18.861117632604298,8.472653472262435,,54.53213385563116,3.25242707673739,0.7438638719988357,,6122213067194366.0,,,,,,,,,81.13888236739571,36.44861597370174,,234.59248175762454,96.74757292326261,22.127175338049454,,1.821130009052507e+17
17043845701,,DOWNERS GROVE_043,043,17,3781.0,3852.0,11.69491636673356,11.58883190421098,0.0037207938054166336,0.004856596922190927,-0.02121689250451588,-0.0005796293326669616,-0.03261107408901656,-0.037852764897618664,-0.03261107408901651,-0.021605238704522,-0.03903865681620386,0.0002387995082390541,-0.001423495558627218,,,-0.03284987359725562,-0.02018174314589478,0.0002387995082390541,-0.001423495558627218,6.5886592510976465,0.7216956312442739,93.41134074890235,99.27830436875573,6.5886592510976465,6.145358799914661,,39.55307859160453,-0.7322650814481514,-0.8937327215042156,,-7355676693195895.0,6.5886592510976465,6.145358799914661,,39.55307859160453,-0.7322650814481514,-0.8937327215042156,,-7355676693195895.0,,,,,,,,,93.41134074890235,87.12640660350739,,560.7675190324893,100.73226508144816,122.94416830102696,,1.0118657755018228e+18
