UnitName,ParentTract,ParentCommunity,ParentCounty,ParentState,PopInitial_cm,PopFinal_cm,LogAvgIncInitial_cm,LogAvgIncFinal_cm,PopG_cm,RelPopG_cm,AvgG_emp_cm,RelAvgG_emp_cm,AvgG_pop_cm,RelAvgG_pop_cm,LHS_AvgG_pop_cm,AvgG_inc_cm,RelAvgG_inc_cm,Sel_cm_from_tr_pop,Sel_cm_from_tr_inc,Transmitted_AggG_pop_tr_to_cm,Transmitted_AggG_inc_tr_to_cm,Transmitted_AvgG_bg_to_cm_pop,Transmitted_Sel_tr_to_cm_pop,Transmitted_AvgG_bg_to_cm_inc,Transmitted_Sel_tr_to_cm_inc,Cumulative_Sel_pop_cm,Cumulative_Sel_inc_cm,Sel_cm_from_tr_inc_LDR,Sel_cm_from_tr_pop_LDR,Transmitted_AvgG_bg_to_cm_inc_LDR,Transmitted_AvgG_bg_to_cm_pop_LDR,Transmitted_Sel_tr_to_cm_inc_LDR,Transmitted_Sel_tr_to_cm_pop_LDR,Cumulative_Sel_inc_cm_PNC,Cumulative_Sel_inc_cm_PNC_ct,Cumulative_Sel_inc_cm_PNC_st,Cumulative_Sel_pop_cm_PNC,Cumulative_Sel_pop_cm_PNC_ct,Cumulative_Sel_pop_cm_PNC_st,Sel_cm_from_tr_inc_PNC,Sel_cm_from_tr_inc_PNC_ct,Sel_cm_from_tr_inc_PNC_st,Sel_cm_from_tr_pop_PNC,Sel_cm_from_tr_pop_PNC_ct,Sel_cm_from_tr_pop_PNC_st,Transmitted_AggG_inc_tr_to_cm_PNC,Transmitted_AggG_inc_tr_to_cm_PNC_ct,Transmitted_AggG_inc_tr_to_cm_PNC_st,Transmitted_AggG_pop_tr_to_cm_PNC,Transmitted_AggG_pop_tr_to_cm_PNC_ct,Transmitted_AggG_pop_tr_to_cm_PNC_st,Transmitted_AvgG_bg_to_cm_inc_PNC,Transmitted_AvgG_bg_to_cm_inc_PNC_ct,Transmitted_AvgG_bg_to_cm_inc_PNC_st,Transmitted_AvgG_bg_to_cm_pop_PNC,Transmitted_AvgG_bg_to_cm_pop_PNC_ct,Transmitted_AvgG_bg_to_cm_pop_PNC_st,Transmitted_Sel_tr_to_cm_inc_PNC,Transmitted_Sel_tr_to_cm_inc_PNC_ct,Transmitted_Sel_tr_to_cm_inc_PNC_st,Transmitted_Sel_tr_to_cm_pop_PNC,Transmitted_Sel_tr_to_cm_pop_PNC_ct,Transmitted_Sel_tr_to_cm_pop_PNC_st
SKOKIE_031,,,17031,17,63107.0,62885.0,11.49240764544869,11.466371032177687,-0.0007048073837971458,-0.0006766946436015332,-0.005207322654200652,-0.025474585206062744,-0.0042441491557477645,-0.001579123716260916,-0.004244149155747934,-0.007468580452828333,-0.01475131171836841,-0.00021150615336196953,-0.004111206880649343,-0.004032643002385795,-0.0033573735721789916,-0.004185313433518755,0.00015267043113296024,0.004762435026347672,-0.008119808598526661,-5.883572222900929e-05,-0.012231015479176004,24.19289054517213,4.64900796626681,28.025120765201013,91.9952218149073,47.781988689626864,3.3557702188258984,163.76626798663122,-227.0735814454874,339.84954401229004,1.3862783816004505,-0.520156848205527,1812300845670223.8,55.04669738266579,-76.32616212789465,114.23350629452366,4.983475971279923,-1.8698907728303995,6514966861634934.0,44.95330261733423,-62.33095220777807,93.28758348205542,95.01652402872008,-35.651927002688026,1.2421641218345506e+17,-63.76626798663124,88.41646710981473,-132.328454235711,98.61372161839955,-37.0016609273129,1.2891907819941974e+17,108.71957060396544,-150.74741931759274,225.61603771776637,-3.597197589679472,1.3497339246248723,-4702666015964711.0
SOUTH BARRINGTON_031,,,17031,17,7816.0,7920.0,12.06184490251264,11.869941891001353,0.002643658217170497,0.0026717709573661095,-0.03838060230225722,-0.05864786485411931,-0.0541585071878877,-0.05149348174840085,-0.054158507187887395,-0.038681136724431915,-0.04596386798997199,0.0,0.0,-0.0541585071878877,-0.038681136724431915,-0.053915982184016206,-0.00024252500387149676,-0.03572780556812992,-0.002953331156301995,-0.00024252500387149676,-0.002953331156301995,0.0,0.0,92.36493183397943,99.55219407538299,7.635068166020574,0.44780592461702184,7.635068166020574,-54.82974688387983,82.0609088832696,0.44780592461702184,-2.1441232782663366,7470432127979827.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,100.0,-718.130417327463,1074.7894727184873,100.0,-478.80636686530227,1.6682298552366815e+18,92.36493183397943,-663.3006704435833,992.7285638352176,99.55219407538299,-476.6622435870359,1.6607594231087017e+18,7.635068166020574,-54.82974688387983,82.0609088832696,0.44780592461702184,-2.1441232782663366,7470432127979827.0
SOUTH CHICAGO HEIGHTS_031,,,17031,17,4012.0,4022.0,10.688281567331016,11.05932559075156,0.0004978842501540015,0.0005259969903496141,0.074208804684109,0.0539415421322469,0.051296358618415826,0.05396138405790268,0.05129635861841599,0.0740944052127644,0.06681167394722433,0.0,0.0,0.051296358618415826,0.0740944052127644,0.05136529133826607,-6.89327198502329e-05,0.07453791987401906,-0.00044351466125464267,-6.89327198502329e-05,-0.00044351466125464267,0.0,0.0,99.40850069886834,99.86597888640773,0.5914993011316675,0.13402111359227425,-0.5985805000810471,-8.234022982485724,12.323445722620413,-0.13438131225456124,-0.6094227271651097,2123315933688493.2,0.0,0.0,-0.0,0.0,0.0,-0.0,100.0,1375.5915839842503,-2058.7783465969624,100.0,453.5025867366646,-1.5800678666288458e+18,100.59858050008106,1383.8256069667364,-2071.101792319583,100.13438131225459,454.11200946382985,-1.5821911825625347e+18,-0.5985805000810471,-8.234022982485724,12.323445722620413,-0.13438131225456124,-0.6094227271651097,2123315933688493.2
SOUTH CHICAGO_031,,,17031,17,28251.0,28206.0,10.659786003022099,11.020035539425542,-0.0003188267851975013,-0.00029071404500188874,0.07204990728068879,0.051782644728826696,0.058175095824316514,0.060840121263803365,0.058175095824317326,0.06795092289245169,0.060668191626911616,2.318428289701652e-05,-0.008463803359144997,0.0581519115414195,0.0764147262515967,0.05841159535394112,-0.00025968381252162553,0.08122253917928324,-0.0048078129276865455,-0.00023649952962460902,-0.013271616286831543,8.956959631413481,0.03949994860591815,85.95509296700293,99.51806681789895,5.08794740158359,0.44243323349514013,-19.531178859538073,-246.39274203781207,368.7635545114723,-0.4065305372917924,-2.0908530612202143,7284831073730939.0,-12.45575924338946,-157.1338164589486,235.17423529652,0.0398525908182961,0.20496839441653744,-714139198240419.9,112.45575924338948,1418.6692506986792,-2123.2505115085223,99.96014740918172,514.1113914906167,-1.7912376099275973e+18,119.53117885953807,1507.9281762775424,-2256.8398307234743,100.40653053729179,516.4072129462534,-1.7992365801995686e+18,-7.075419616148613,-89.25892557886347,133.58931921495227,-0.4463831281100885,-2.2958214556367516,7998970271971359.0
SOUTH DEERING_031,,,17031,17,15436.0,15737.0,10.727170461867438,11.059780889740761,0.00386243678867082,0.0038905495288664325,0.06652208557466466,0.046254823022802566,0.052041828761501735,0.054706854200988586,0.05204182876150156,0.06394407137588679,0.05666134011034671,-2.1178938339164686e-05,-0.001620912606733441,0.0520630076998409,0.06556498398262021,0.051746813342219276,0.0003161943576216257,0.072224432232105,-0.006659448249484779,0.000295015419282461,-0.00828036085621822,2.0134361502614007,0.040662895412558034,89.7144498624651,99.35225388407336,8.272113987273507,0.6070832205140761,-12.949380103658417,-153.7281347148753,230.07712368887954,0.5668813458390618,2.6081823227851095,-9087280203178064.0,-2.534891150745032,-30.09287588980304,45.03848525251346,-0.04069599174968259,-0.187239476248112,652369111966826.9,102.53489115074501,1217.2395461110632,-1821.780860927152,100.0406959917497,460.2804039328494,-1.6036827510215442e+18,112.9493801036584,1340.8748049361354,-2006.8194993635177,99.43311865416095,457.48498213381623,-1.5939431017063992e+18,-10.414488952913386,-123.63525882507227,185.03863843636609,0.6075773375887444,2.7954217990332215,-9739649315144890.0
SOUTH ELGIN_089,,,17089,17,22195.0,22310.0,11.754305854723507,11.635897464956415,0.0010335940316885228,0.0005011824692657177,-0.0236816779534184,-0.025290676267743673,-0.03747298978591386,-0.03480796434642701,-0.037472989785913666,-0.025093032500692187,-0.03237576376623226,-0.00044146830343709043,-0.009361749264364993,-0.03703152148247677,-0.015731283236327193,-0.03701988482368506,-1.16366587917161e-05,-0.015051559302865999,-0.0006797239334612009,-0.0004531049622288065,-0.010041473197826193,37.30816219246019,1.1780973601498934,59.983022388588545,98.79084918279158,2.7088154189512594,0.031053457058530014,40.016977611411455,136.6013877088852,279.0111821298069,1.2091508172084235,4.80042024250696,1.3956869655281668e+16,37.308162192460195,127.35461378035022,260.1244536129208,1.1780973601498936,4.677135668124629,1.3598428800473824e+16,62.6918378075398,214.00396915753558,437.10756835328226,98.82190263985011,392.33043147637187,1.140671944808007e+18,59.98302238858856,204.75719522900073,418.22083983639635,98.79084918279159,392.20714690198963,1.1403135039531992e+18,2.7088154189512603,9.246773928534976,18.886728516886148,0.03105345705853002,0.12328457438233094,358440854807843.56
SOUTH HOLLAND_031,,,17031,17,24853.0,24866.0,11.20319521685408,11.300562937912774,0.00010458778572584038,0.0001327005259214529,0.019473544211738768,-0.0007937183401233242,0.00990835541002609,0.012573380849512938,0.009908355410026104,0.018093661786640115,0.010810930521100038,0.0006891505516853879,-0.0034659446964719963,0.009219204858340702,0.021559606483112108,0.009380351984294547,-0.00016114712595384495,0.023367181185303548,-0.0018075747021914401,0.000528003425731543,-0.005273519398663436,12.101466185545148,6.736136750431212,81.58732401394,91.68872255685754,6.311209800514857,1.5751406927112503,-29.145672450654875,-97.90494817993908,146.52938392785637,5.328870472260872,4.667990590839137,-1.626394677786831e+16,-19.15557357787664,-64.3466175527161,96.30432785186674,6.955246589035842,6.092665566481779,-2.1227718132738904e+16,119.15557357787662,400.2625184319879,-599.0526661375527,93.04475341096415,81.50545893547586,-2.839766748531546e+17,129.14567245065484,433.820849059211,-649.2777222135423,94.67112952773913,82.9301339111185,-2.8894044620802515e+17,-9.990098872778235,-33.55833062722299,50.22505607598963,-1.6263761167749697,-1.424674975642642,4963771354870592.0
SOUTH LAWNDALE_031,,,17031,17,64463.0,64528.0,10.582986765332997,10.998384609771813,0.00020156446729373555,0.00022967720748934807,0.08307956888776324,0.06281230633590115,0.052024393625041125,0.054689419064527976,0.0520243936250413,0.08180430304692649,0.07452157178138641,1.562017063985376e-05,-0.0012066928935264218,0.052008773454401275,0.08301099594045294,0.051882627896352805,0.00012614555804847316,0.08544621722238005,-0.0024352212819271045,0.00014176572868832693,-0.0036419141754535263,1.3544934376699316,0.03002470485755981,95.91200969387253,99.72750142998285,2.733496868457523,0.24247386515958347,-4.45198362409416,-67.61355968728074,101.19379490337784,0.2724985700171433,1.2533272614731643,-4366771414632749.0,-1.475097089738923,-22.402725064356023,33.52902547838596,0.030024704857559814,0.1380953342738571,-481143893329527.75,101.47509708973897,1541.1315748596658,-2306.533677959957,99.96997529514245,459.8009279766798,-1.602012188221415e+18,104.4519836240942,1586.3424094825905,-2374.198447384949,99.72750142998287,458.68569604948055,-1.598126560700112e+18,-2.976886534355236,-45.210834622924715,67.66476942499187,0.24247386515958347,1.1152319271993072,-3885627521303221.0
SOUTH SHORE_031,,,17031,17,47587.0,47740.0,10.621376292064417,11.00548225848982,0.0006420012436258559,0.0006701139838214685,0.07682119328508072,0.05655393073321863,0.06545779533512015,0.068122820774607,0.06545779533512075,0.0731245364376892,0.06584180517214912,-0.00011802381377021539,-0.004357084598837537,0.06557581914889037,0.07748162103652673,0.06556858295962281,7.236189267561418e-06,0.0852485169339633,-0.007766895897436564,-0.00011078762450265397,-0.012123980496274101,4.474656308326869,0.17965734450532658,87.5488656281407,99.80932763651994,7.976478063532428,0.011015018974722427,-16.579907493301068,-225.08643516569796,336.8754826847979,-0.16925046732090737,-0.9794549875188683,3412561246285832.5,-5.95844406145438,-80.89097803886256,121.06543538097671,-0.1803052076012892,-1.0434289349751906,3635455628001526.5,105.95844406145439,1438.4765692530577,-2152.895123338577,100.18030520760128,579.7449256119519,-2.0199142289181484e+18,116.57990749330109,1582.6720263798934,-2368.7051706423986,100.16925046732092,579.6809516644955,-2.019691334536433e+18,-10.621463431846687,-144.19545712683538,215.8100473038212,0.011054740280381819,0.06397394745632219,-222894381715694.28
SPRING GROVE_111,,,17111,17,6816.0,6799.0,11.686920072972734,11.598315498386071,-0.0004994493965384094,-0.0002651735249568802,-0.017720914917332565,-0.01214147148709616,-0.030786481803954914,-0.028121456364468066,-0.030786481803955112,-0.018231573213571627,-0.025514304479111703,0.0,0.0,-0.030786481803954914,-0.018231573213571627,-0.031057476893575055,0.00027099508962014453,-0.016208765581891292,-0.0020228076316803306,0.00027099508962014453,-0.0020228076316803306,0.0,0.0,88.90492000890768,99.13498784822472,11.09507999109231,0.8650121517752544,11.095079991092309,21.390960675614735,56.20549270185813,-0.8802405268189227,-1.6048683220195505,-8347388482450109.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,192.79681347758176,506.5803288212679,100.0,182.32156701752194,9.483076759276818e+17,88.90492000890767,171.40585280196697,450.37483611940974,100.88024052681892,183.92643533954148,9.566550644101318e+17,11.095079991092309,21.390960675614735,56.20549270185813,-0.8802405268189227,-1.6048683220195505,-8347388482450109.0
ST. CHARLES_089,,,17089,17,38853.0,39025.0,11.791671213369586,11.660787537628048,0.0008834344983874587,0.00035102293596465364,-0.02617673514830763,-0.0277857334626329,-0.03559619565910628,-0.03293117021961943,-0.03559619565910595,-0.027150902935681554,-0.03443363420122163,0.0003003453977127029,-0.004080184509379813,-0.035896541056818984,-0.023070718426301748,-0.03587197223708538,-2.4568819733597095e-05,-0.020629030269223844,-0.0024416881570778993,0.0002757765779791058,-0.0065218726664577125,15.027804117768984,0.8297547859260725,75.97916842063212,99.10236970836031,8.993027461598881,0.06787550571361697,24.02083157936787,88.72172829098768,181.21597961964096,-0.7747360999476812,-2.9217147850870173,-8494671375702931.0,15.027804117768987,55.50568677614336,113.37152236947021,-0.843757014342256,-3.1820091305815326,-9251458087813070.0,84.97219588223103,313.8475889330672,641.0402431886057,100.84375701434224,380.30588205767555,1.1057114495967392e+18,75.97916842063213,280.6315474182228,573.1957859384349,100.77473609994767,380.045587712181,1.1049546628846287e+18,8.993027461598881,33.21604151484433,67.84445725017073,0.06902091439457479,0.26029434549451463,756786712110138.0
