UnitName,ParentTract,ParentCommunity,ParentCounty,ParentState,PopInitial_ct,PopFinal_ct,LogAvgIncInitial_ct,LogAvgIncFinal_ct,PopG_ct,RelPopG_ct,AvgG_emp_ct,RelAvgG_emp_ct,AvgG_pop_ct,RelAvgG_pop_ct,LHS_AvgG_pop_ct,AvgG_inc_ct,RelAvgG_inc_ct,Sel_ct_from_cm_pop,Sel_ct_from_cm_inc,Transmitted_AggG_pop_cm_to_ct,Transmitted_AggG_inc_cm_to_ct,Transmitted_AvgG_bg_to_ct_pop,Transmitted_Sel_cm_to_ct_pop,Transmitted_Sel_tr_to_ct_pop,Transmitted_AvgG_bg_to_ct_inc,Transmitted_Sel_cm_to_ct_inc,Transmitted_Sel_tr_to_ct_inc,Cumulative_Sel_pop_ct,Cumulative_Sel_inc_ct,Sel_ct_from_cm_inc_LDR,Sel_ct_from_cm_pop_LDR,Transmitted_AvgG_bg_to_ct_inc_LDR,Transmitted_AvgG_bg_to_ct_pop_LDR,Transmitted_Sel_cm_to_ct_inc_LDR,Transmitted_Sel_cm_to_ct_pop_LDR,Transmitted_Sel_tr_to_ct_inc_LDR,Transmitted_Sel_tr_to_ct_pop_LDR,Cumulative_Sel_inc_ct_PNC,Cumulative_Sel_inc_ct_PNC_st,Cumulative_Sel_pop_ct_PNC,Cumulative_Sel_pop_ct_PNC_st,Sel_ct_from_cm_inc_PNC,Sel_ct_from_cm_inc_PNC_st,Sel_ct_from_cm_pop_PNC,Sel_ct_from_cm_pop_PNC_st,Transmitted_AggG_inc_cm_to_ct_PNC,Transmitted_AggG_inc_cm_to_ct_PNC_st,Transmitted_AggG_pop_cm_to_ct_PNC,Transmitted_AggG_pop_cm_to_ct_PNC_st,Transmitted_AvgG_bg_to_ct_inc_PNC,Transmitted_AvgG_bg_to_ct_inc_PNC_st,Transmitted_AvgG_bg_to_ct_pop_PNC,Transmitted_AvgG_bg_to_ct_pop_PNC_st,Transmitted_Sel_cm_to_ct_inc_PNC,Transmitted_Sel_cm_to_ct_inc_PNC_st,Transmitted_Sel_cm_to_ct_pop_PNC,Transmitted_Sel_cm_to_ct_pop_PNC_st,Transmitted_Sel_tr_to_ct_inc_PNC,Transmitted_Sel_tr_to_ct_inc_PNC_st,Transmitted_Sel_tr_to_ct_pop_PNC,Transmitted_Sel_tr_to_ct_pop_PNC_st
17031,,,,17,5116868.0,5116233.0,11.306511693975239,11.354483199619308,-2.482141047259745e-05,-2.4764493929682364e-05,0.009594301128813853,0.008244582516515327,0.011311150171719325,0.02510617918340098,0.01131115017171922,0.0053863665695131745,0.01533736130003595,-2.205098897555181e-06,-0.013180737859329566,0.01131335527061688,0.018567104428842744,0.011328831659383788,-2.5858875211237463e-05,1.0382486444329233e-05,0.026194198501279384,-0.00382930658866509,-0.003797787483771548,-1.7681487664463413e-05,-0.020807831931766205,28.04291163145714,0.019398653523640712,55.72992966461956,99.66177953818433,8.14710886611577,0.2274851986412116,8.080049837807534,0.09133660965081462,-386.30553014231333,578.1639477061243,-0.15631909572442515,544638084364588.75,-244.70554852193908,366.23841731418196,-0.01949491310855791,67923065196186.76,344.70554852193914,-515.9033593338139,100.01949491310856,-3.484822238520501e+17,486.30553014231344,-727.8288897257562,100.15631909572443,-3.489589388712185e+17,-71.09257305915565,106.40065824924967,-0.22861402084370738,796523942223315.6,-70.50740856121858,105.52487214269269,0.09178983822784015,-319808923054913.6
17043,,,,17,910205.0,910084.0,11.65723134543287,11.576506138213762,-2.6589184503578166e-05,-2.653226796066308e-05,-0.016145041443821385,-0.017494760056119912,-0.022026903740025684,-0.008231874728344028,-0.022026903740025715,-0.017811799589283226,-0.00786080485876045,-2.6742589976629795e-05,-0.003423615414474005,-0.022000161150049054,-0.014388184174809223,-0.02201392943817359,8.73285640821131e-05,-7.356027595758101e-05,-0.007609343997161832,-0.0030162553675291554,-0.003762584810118234,-1.2974301852097701e-05,-0.010202455592121394,19.221052860564868,0.12045364799078702,42.72080403228949,99.15487279867264,16.93402933493557,0.3933442544899456,21.124113772210066,0.3313292988466282,57.27919596771051,283.4842198255222,0.05890206814915047,399643912366967.25,19.221052860564868,95.12817144769268,0.12140875672886839,823744769230723.9,80.77894713943515,399.7883772855127,99.87859124327113,6.776650161941332e+17,42.72080403228949,211.43232890768314,99.94109793185086,6.78089117050997e+17,16.93402933493557,83.8093135459317,-0.39646318480715925,-2689958150273986.5,21.124113772210066,104.54673483189777,0.33395649622744134,2265857293410230.0
17089,,,,17,514466.0,515844.0,11.488136220820383,11.465869161556556,0.0005349849352750624,0.0005350418518179775,-0.004453411852765399,-0.005803130465063925,-0.009438860335947964,0.004356168675733692,-0.009438860335948008,-0.007350930591734427,0.002600064138788348,9.114900234372442e-05,-0.007304119948989643,-0.009530009338291689,-4.6810642744783335e-05,-0.009409703694959514,-8.081544229729419e-05,-3.9490201034879434e-05,0.008703386977655207,-0.0046965927498641554,-0.0040536048705358384,-2.9156640988449198e-05,-0.016054317569389638,29.50241180522322,0.9473807530924041,35.154256571391514,97.80219139744526,18.970226989096027,0.8399762215321454,16.37310463428924,0.4104516279301914,218.3984377085742,446.0833619804343,0.30890001494572317,898104129912698.2,99.3632011326917,202.951409742017,-0.9656780490392767,-2807638077196601.0,0.6367988673082889,1.3006749618477778,100.96567804903928,2.935503012235562e+17,-118.39843770857415,-241.83127727656947,99.69109998505427,2.8984455901644685e+17,63.891131758816,130.4989685582747,0.8561991535091162,2489336220748992.0,55.144104817066484,112.63298368014263,0.4183789104758837,1216405986360308.0
17093,,,,17,117699.0,117634.0,11.546342237720951,11.502032321956488,-0.00011048174570156277,-0.00011042482915864768,-0.008861983152892706,-0.010211701765191232,-0.022325760708925592,-0.008530731697243936,-0.022325760708925557,-0.009784594153235576,0.00016640057728719952,3.361265167530279e-05,-0.001848586889876273,-0.022359373360600895,-0.007936007263359302,-0.02236651764949385,1.175500264310987e-05,-4.61071375014929e-06,-0.004590615311336626,-0.0005414422289929693,-0.0028039497230297073,4.075694056826337e-05,-0.00519397884189895,18.892831536247023,0.14994605601592972,46.91676772120997,99.77704647492898,5.533619693504865,0.05243907269851767,28.656781049038155,0.02056839635658037,53.083232278790035,144.31927946082192,-0.18255566338650758,-1255425021745985.5,18.89283153624702,51.3646158539465,-0.15055545973788395,-1035361422423991.4,81.10716846375297,220.50895564009036,100.15055545973787,6.88729732803275e+17,46.916767721209965,127.554292033215,100.18255566338648,6.889497964025969e+17,5.533619693504863,15.044449493629052,-0.052652193116135795,-362086168468241.75,28.65678104903815,77.91021411324635,0.020651989467512198,142022569146247.6
17097,,,,17,682393.0,681883.0,11.67162740820918,11.584926133680362,-0.0001495298674921486,-0.0001494729509492335,-0.01734025490576343,-0.018689973518061957,-0.01983756548467716,-0.006042536472995505,-0.019837565484677456,-0.02010397879836284,-0.010152984067840064,-4.9752472911553214e-05,-0.010529247388856845,-0.019787813011765607,-0.009574731409505993,-0.019743476490155298,-1.78027500497407e-05,-2.653377156057144e-05,-0.0024502863914118754,-0.004250084268791346,-0.002874360749302774,-9.408899452186536e-05,-0.017653692406950965,52.373947935690666,0.2507992875939478,12.188066929375262,99.52570291654717,21.140513086580903,0.0897426151585577,14.29747204835317,0.13375518070030584,87.81193307062473,490.523401335741,0.4742970834528115,2898197861437366.5,52.373947935690666,292.56441789219826,0.2507992875939479,1532511972587560.2,47.62605206430932,266.04235021211673,99.74920071240605,6.095186545956151e+17,12.188066929375262,68.08336676857398,99.5257029165472,6.081529687067654e+17,21.140513086580903,118.09233691361936,0.08974261515855772,548373296835179.7,14.29747204835317,79.86664652992344,0.13375518070030584,817312592014626.4
17111,,,,17,305339.0,304989.0,11.532224812252291,11.492043780740069,-0.00022938488050172623,-0.00022932796395881114,-0.008036206302444527,-0.009385924914743052,-0.016885814611826033,-0.0030907856001443773,-0.01688581461182608,-0.009456366464112529,0.0004946282664102467,3.920047748334109e-05,-0.0029820517481928977,-0.016925015089309374,-0.006474314715919632,-0.017008515324541357,3.312081546858792e-05,5.03794197633966e-05,-0.0019317528059461801,-0.0017811944078357774,-0.0027613675021376733,0.00012270071271532561,-0.007524613658166348,31.534858124523424,0.22882483880939064,20.42806624803826,99.2837594689806,18.835928309203286,0.1933360445432322,29.201147318235044,0.29407964766676387,79.57193375196174,209.07802176772017,-0.7266496496378195,-3779516881815086.5,31.534858124523417,82.85893583978066,-0.23215034858837616,-1207481710128603.5,68.46514187547659,179.89454005217058,100.23215034858836,5.213366641433539e+17,20.428066248038256,53.675454124231024,100.7266496496378,5.239086993150403e+17,18.835928309203283,49.49205634894766,-0.19614579592382625,-1020211524715739.9,29.201147318235037,76.72702957899186,-0.2983535051256172,-1551823646970743.5
17197,,,,17,671699.0,672002.0,11.542213586643651,11.50090936181438,9.019863946981843e-05,9.025555601273352e-05,-0.008260844965854375,-0.009610563578152901,-0.01736144837208849,-0.003566419360406834,-0.017361448372087907,-0.01053566008644402,-0.0005846653559212454,3.0296576918471233e-05,-0.005930397273466406,-0.01739174494900696,-0.004605262812977612,-0.017417386762796513,-5.963213924586533e-05,8.527395303541694e-05,0.002131625347939585,-0.004223781785143577,-0.0025131063757736216,5.593839070802284e-05,-0.012667285434383606,40.07320106659518,0.17221215237007562,14.40393404145487,99.00411096457974,28.54116662551101,0.33896169450422253,16.981698266438933,0.48471518854595774,120.23248026654063,351.97168919279426,-0.3221988713680905,-1723055126118543.2,56.28880606253522,164.7813145711974,-0.1745048930778044,-933217268185184.8,43.71119393746475,127.961285774829,100.1745048930778,5.357132178318956e+17,-20.23248026654064,-59.22908884676774,100.32219887136809,5.36503055689829e+17,40.09033843620501,117.36149922566908,0.34347444964173746,1836832663730284.8,23.853335767800395,69.8288753959277,-0.4911684279320236,-2626670521663643.5
