B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B19001_001E,state,county,tract,block group,GEOID
24.0,12.0,23.0,25.0,21.0,22.0,18.0,62.0,35.0,58.0,86.0,176.0,71.0,38.0,37.0,28.0,736.0,17,031,070102,3,170310701023
98.0,50.0,16.0,30.0,73.0,31.0,38.0,42.0,22.0,49.0,116.0,172.0,56.0,33.0,127.0,43.0,996.0,17,031,070103,1,170310701031
78.0,40.0,28.0,33.0,15.0,17.0,43.0,29.0,48.0,69.0,88.0,80.0,32.0,20.0,20.0,17.0,657.0,17,031,070103,2,170310701032
94.0,82.0,119.0,36.0,73.0,32.0,47.0,31.0,42.0,47.0,183.0,226.0,275.0,45.0,191.0,448.0,1971.0,17,031,070200,1,170310702001
21.0,77.0,15.0,11.0,20.0,33.0,14.0,57.0,79.0,23.0,118.0,100.0,108.0,169.0,40.0,122.0,1007.0,17,031,070200,2,170310702002
74.0,33.0,37.0,35.0,52.0,28.0,48.0,52.0,12.0,54.0,100.0,139.0,60.0,29.0,35.0,53.0,841.0,17,031,070200,3,170310702003
201.0,29.0,34.0,43.0,80.0,45.0,55.0,87.0,54.0,113.0,203.0,205.0,278.0,173.0,225.0,309.0,2134.0,17,031,070300,1,170310703001
153.0,36.0,43.0,21.0,25.0,50.0,39.0,21.0,35.0,122.0,90.0,141.0,101.0,100.0,139.0,143.0,1259.0,17,031,070300,2,170310703002
248.0,128.0,46.0,86.0,30.0,37.0,25.0,31.0,28.0,74.0,102.0,117.0,111.0,57.0,57.0,135.0,1312.0,17,031,070400,1,170310704001
83.0,13.0,36.0,17.0,25.0,74.0,20.0,18.0,12.0,61.0,114.0,49.0,93.0,68.0,57.0,203.0,943.0,17,031,070400,2,170310704002
48.0,31.0,40.0,23.0,18.0,17.0,22.0,9.0,19.0,67.0,90.0,115.0,114.0,71.0,149.0,311.0,1144.0,17,031,070400,3,170310704003
22.0,21.0,12.0,12.0,13.0,82.0,21.0,66.0,18.0,46.0,105.0,84.0,62.0,38.0,82.0,206.0,890.0,17,031,070500,1,170310705001
83.0,86.0,28.0,90.0,17.0,81.0,21.0,47.0,9.0,20.0,59.0,74.0,59.0,37.0,38.0,141.0,890.0,17,031,070500,2,170310705002
74.0,13.0,23.0,22.0,21.0,18.0,39.0,18.0,37.0,43.0,37.0,72.0,53.0,46.0,159.0,301.0,976.0,17,031,070500,3,170310705003
54.0,30.0,32.0,28.0,25.0,41.0,26.0,30.0,51.0,134.0,119.0,180.0,190.0,122.0,301.0,468.0,1831.0,17,031,070600,1,170310706001
62.0,27.0,25.0,26.0,31.0,30.0,50.0,26.0,36.0,45.0,115.0,250.0,115.0,97.0,151.0,230.0,1316.0,17,031,070600,2,170310706002
74.0,80.0,59.0,114.0,52.0,149.0,73.0,97.0,98.0,114.0,154.0,298.0,191.0,231.0,479.0,548.0,2811.0,17,031,070700,1,170310707001
182.0,56.0,52.0,19.0,42.0,18.0,21.0,52.0,10.0,47.0,97.0,93.0,129.0,54.0,75.0,148.0,1095.0,17,031,070700,2,170310707002
91.0,4.0,55.0,12.0,10.0,36.0,5.0,17.0,5.0,17.0,17.0,75.0,48.0,46.0,91.0,31.0,560.0,17,031,071000,1,170310710001
92.0,63.0,33.0,41.0,49.0,47.0,44.0,41.0,46.0,178.0,137.0,319.0,285.0,110.0,117.0,324.0,1926.0,17,031,071000,2,170310710002
23.0,23.0,64.0,17.0,20.0,46.0,17.0,18.0,30.0,38.0,118.0,130.0,93.0,148.0,51.0,307.0,1143.0,17,031,071100,1,170310711001
138.0,25.0,30.0,75.0,23.0,48.0,77.0,20.0,62.0,115.0,124.0,128.0,155.0,51.0,148.0,153.0,1372.0,17,031,071100,2,170310711002
62.0,35.0,26.0,21.0,17.0,35.0,31.0,13.0,44.0,55.0,62.0,103.0,126.0,133.0,30.0,124.0,917.0,17,031,071200,1,170310712001
135.0,78.0,31.0,25.0,30.0,22.0,40.0,33.0,23.0,44.0,87.0,174.0,95.0,78.0,43.0,152.0,1090.0,17,031,071200,2,170310712002
66.0,61.0,19.0,36.0,72.0,75.0,25.0,32.0,80.0,56.0,60.0,181.0,195.0,103.0,86.0,253.0,1400.0,17,031,071300,1,170310713001
131.0,70.0,44.0,109.0,54.0,146.0,100.0,63.0,25.0,129.0,144.0,259.0,197.0,63.0,198.0,218.0,1950.0,17,031,071300,2,170310713002
61.0,48.0,43.0,18.0,33.0,34.0,9.0,37.0,12.0,34.0,102.0,44.0,46.0,54.0,24.0,44.0,643.0,17,031,071400,1,170310714001
183.0,81.0,85.0,38.0,31.0,83.0,21.0,73.0,34.0,92.0,146.0,176.0,162.0,127.0,102.0,110.0,1544.0,17,031,071400,2,170310714002
47.0,39.0,48.0,29.0,24.0,15.0,21.0,97.0,50.0,116.0,147.0,144.0,109.0,73.0,131.0,96.0,1186.0,17,031,071400,3,170310714003
22.0,19.0,86.0,45.0,14.0,14.0,29.0,21.0,9.0,52.0,96.0,82.0,60.0,41.0,45.0,51.0,686.0,17,031,071400,4,170310714004
26.0,27.0,13.0,31.0,16.0,21.0,24.0,19.0,16.0,40.0,108.0,105.0,90.0,41.0,65.0,197.0,839.0,17,031,071500,1,170310715001
78.0,18.0,46.0,40.0,9.0,32.0,15.0,69.0,27.0,56.0,87.0,175.0,157.0,64.0,162.0,148.0,1183.0,17,031,071500,2,170310715002
78.0,33.0,62.0,70.0,19.0,79.0,58.0,27.0,62.0,109.0,120.0,138.0,198.0,93.0,31.0,90.0,1267.0,17,031,071500,3,170310715003
38.0,59.0,27.0,16.0,20.0,17.0,34.0,43.0,10.0,67.0,128.0,179.0,155.0,56.0,141.0,90.0,1080.0,17,031,071500,4,170310715004
62.0,10.0,75.0,10.0,8.0,10.0,8.0,13.0,4.0,53.0,37.0,97.0,41.0,16.0,50.0,35.0,529.0,17,031,071500,5,170310715005
34.0,29.0,6.0,45.0,8.0,28.0,7.0,14.0,61.0,93.0,80.0,129.0,69.0,30.0,59.0,35.0,727.0,17,031,071500,6,170310715006
124.0,53.0,47.0,85.0,61.0,66.0,40.0,26.0,57.0,64.0,97.0,197.0,132.0,81.0,109.0,443.0,1682.0,17,031,071600,1,170310716001
20.0,15.0,43.0,44.0,20.0,55.0,11.0,19.0,20.0,53.0,93.0,99.0,80.0,42.0,51.0,198.0,863.0,17,031,071700,1,170310717001
59.0,14.0,44.0,14.0,25.0,37.0,22.0,10.0,8.0,35.0,51.0,78.0,138.0,94.0,97.0,184.0,910.0,17,031,071700,2,170310717002
131.0,90.0,47.0,40.0,54.0,99.0,81.0,27.0,52.0,61.0,109.0,177.0,203.0,192.0,231.0,417.0,2011.0,17,031,071800,1,170310718001
20.0,23.0,7.0,6.0,6.0,27.0,10.0,23.0,11.0,32.0,124.0,57.0,22.0,53.0,55.0,128.0,604.0,17,031,071800,2,170310718002
150.0,15.0,20.0,16.0,18.0,13.0,21.0,49.0,53.0,93.0,34.0,44.0,202.0,15.0,75.0,196.0,1014.0,17,031,080100,1,170310801001
78.0,52.0,24.0,59.0,24.0,23.0,44.0,24.0,26.0,40.0,133.0,284.0,44.0,77.0,212.0,279.0,1423.0,17,031,080100,2,170310801002
15.0,16.0,26.0,32.0,16.0,48.0,38.0,53.0,55.0,17.0,79.0,224.0,95.0,31.0,52.0,80.0,877.0,17,031,080100,3,170310801003
42.0,48.0,54.0,19.0,22.0,16.0,30.0,20.0,12.0,107.0,63.0,29.0,103.0,21.0,60.0,251.0,897.0,17,031,080100,4,170310801004
27.0,11.0,21.0,16.0,10.0,113.0,16.0,25.0,33.0,65.0,154.0,86.0,106.0,95.0,45.0,75.0,898.0,17,031,080100,5,170310801005
56.0,7.0,10.0,27.0,59.0,13.0,33.0,21.0,39.0,151.0,68.0,128.0,113.0,22.0,48.0,104.0,899.0,17,031,080100,6,170310801006
17.0,5.0,11.0,28.0,11.0,9.0,8.0,38.0,12.0,11.0,67.0,115.0,55.0,16.0,30.0,219.0,652.0,17,031,080100,7,170310801007
72.0,59.0,62.0,46.0,78.0,86.0,47.0,50.0,70.0,94.0,222.0,156.0,251.0,39.0,56.0,141.0,1529.0,17,031,080201,1,170310802011
45.0,37.0,23.0,33.0,24.0,56.0,65.0,85.0,21.0,129.0,161.0,234.0,108.0,79.0,107.0,109.0,1316.0,17,031,080201,2,170310802012
10.0,7.0,18.0,14.0,5.0,9.0,18.0,18.0,29.0,10.0,25.0,42.0,21.0,29.0,72.0,31.0,358.0,17,031,080201,3,170310802013
36.0,20.0,26.0,9.0,6.0,11.0,27.0,10.0,4.0,75.0,57.0,74.0,120.0,25.0,23.0,14.0,537.0,17,031,080202,1,170310802021
60.0,57.0,71.0,45.0,17.0,19.0,19.0,22.0,39.0,83.0,98.0,159.0,136.0,33.0,31.0,75.0,964.0,17,031,080202,2,170310802022
109.0,34.0,53.0,43.0,87.0,61.0,89.0,147.0,45.0,190.0,158.0,193.0,141.0,155.0,303.0,298.0,2106.0,17,031,080202,3,170310802023
26.0,20.0,8.0,10.0,8.0,79.0,34.0,8.0,15.0,20.0,29.0,123.0,42.0,11.0,70.0,82.0,585.0,17,031,080300,1,170310803001
184.0,37.0,43.0,25.0,28.0,62.0,31.0,36.0,29.0,60.0,114.0,272.0,196.0,64.0,125.0,279.0,1585.0,17,031,080300,2,170310803002
59.0,9.0,15.0,54.0,34.0,15.0,36.0,14.0,15.0,49.0,42.0,117.0,138.0,51.0,112.0,158.0,918.0,17,031,080300,3,170310803003
128.0,25.0,22.0,37.0,18.0,18.0,38.0,46.0,11.0,45.0,115.0,182.0,190.0,81.0,88.0,318.0,1362.0,17,031,080300,4,170310803004
1013.0,98.0,143.0,56.0,129.0,94.0,43.0,36.0,56.0,115.0,184.0,231.0,119.0,124.0,204.0,179.0,2824.0,17,031,080400,1,170310804001
302.0,23.0,16.0,70.0,10.0,9.0,9.0,37.0,11.0,14.0,20.0,29.0,24.0,12.0,14.0,18.0,618.0,17,031,080400,2,170310804002
38.0,21.0,25.0,32.0,63.0,24.0,22.0,28.0,20.0,88.0,54.0,88.0,55.0,147.0,441.0,400.0,1546.0,17,031,080400,3,170310804003
20.0,4.0,9.0,5.0,6.0,6.0,4.0,7.0,5.0,57.0,32.0,34.0,73.0,38.0,12.0,53.0,365.0,17,031,081000,1,170310810001
86.0,40.0,16.0,22.0,24.0,25.0,70.0,52.0,29.0,58.0,68.0,319.0,188.0,35.0,70.0,84.0,1186.0,17,031,081000,2,170310810002
81.0,24.0,16.0,56.0,16.0,24.0,30.0,56.0,54.0,37.0,48.0,158.0,25.0,17.0,36.0,60.0,738.0,17,031,081000,3,170310810003
189.0,84.0,21.0,96.0,95.0,37.0,57.0,40.0,15.0,69.0,57.0,152.0,74.0,26.0,56.0,21.0,1089.0,17,031,081000,4,170310810004
232.0,136.0,108.0,105.0,19.0,27.0,88.0,19.0,20.0,89.0,90.0,148.0,118.0,86.0,65.0,28.0,1378.0,17,031,081000,5,170310810005
259.0,68.0,78.0,127.0,39.0,24.0,16.0,43.0,20.0,80.0,118.0,171.0,141.0,35.0,35.0,109.0,1363.0,17,031,081000,6,170310810006
44.0,36.0,36.0,74.0,34.0,28.0,30.0,21.0,17.0,43.0,200.0,113.0,84.0,122.0,96.0,236.0,1214.0,17,031,081100,1,170310811001
203.0,189.0,47.0,29.0,21.0,69.0,46.0,44.0,14.0,51.0,93.0,106.0,165.0,107.0,94.0,64.0,1342.0,17,031,081100,2,170310811002
143.0,42.0,44.0,30.0,71.0,79.0,12.0,38.0,77.0,98.0,50.0,127.0,159.0,34.0,43.0,36.0,1083.0,17,031,081100,3,170310811003
15.0,10.0,34.0,34.0,40.0,16.0,45.0,34.0,9.0,60.0,78.0,52.0,99.0,67.0,67.0,331.0,991.0,17,031,081201,1,170310812011
107.0,42.0,61.0,21.0,28.0,94.0,33.0,72.0,39.0,198.0,158.0,138.0,111.0,60.0,131.0,298.0,1591.0,17,031,081201,2,170310812012
87.0,176.0,90.0,54.0,50.0,47.0,84.0,22.0,22.0,178.0,237.0,150.0,150.0,88.0,97.0,113.0,1645.0,17,031,081201,3,170310812013
27.0,3.0,6.0,10.0,7.0,41.0,10.0,7.0,8.0,45.0,44.0,41.0,26.0,11.0,29.0,150.0,465.0,17,031,081202,1,170310812021
18.0,8.0,17.0,32.0,28.0,21.0,60.0,29.0,17.0,31.0,82.0,137.0,40.0,34.0,42.0,91.0,687.0,17,031,081202,2,170310812022
53.0,15.0,19.0,42.0,95.0,110.0,47.0,58.0,42.0,65.0,84.0,105.0,177.0,25.0,84.0,88.0,1109.0,17,031,081202,3,170310812023
26.0,19.0,33.0,19.0,14.0,63.0,14.0,27.0,27.0,65.0,43.0,104.0,101.0,43.0,149.0,175.0,922.0,17,031,081202,4,170310812024
