B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B19001_001E,state,county,tract,block group,GEOID
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,91.0,17,031,090100,2,170310901002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,42.0,17,031,090100,3,170310901003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,32.0,17,031,090100,4,170310901004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.0,163.0,17,031,090200,1,170310902001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0,41.0,17,031,090200,2,170310902002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,17,031,090200,3,170310902003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.0,154.0,17,031,090200,4,170310902004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.0,187.0,17,031,090200,5,170310902005
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,17,031,090300,1,170310903001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,15.0,17,031,100100,1,170311001001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.0,123.0,17,031,100100,2,170311001002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,44.0,17,031,100100,3,170311001003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,50.0,17,031,100100,4,170311001004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.0,157.0,17,031,100100,5,170311001005
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,49.0,17,031,100200,1,170311002001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,17,031,100200,2,170311002002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,83.0,17,031,100200,3,170311002003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,49.0,17,031,100200,4,170311002004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,22.0,17,031,100200,5,170311002005
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,64.0,17,031,100200,6,170311002006
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,37.0,17,031,100200,7,170311002007
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,36.0,17,031,100300,1,170311003001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,64.0,17,031,100300,2,170311003002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0,127.0,17,031,100300,3,170311003003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.0,152.0,17,031,100300,4,170311003004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,81.0,17,031,100300,5,170311003005
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,45.0,17,031,100300,6,170311003006
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,64.0,17,031,100400,1,170311004001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,58.0,17,031,100400,2,170311004002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,69.0,17,031,100400,3,170311004003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,24.0,17,031,100500,1,170311005001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.0,155.0,17,031,100500,2,170311005002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,17,031,100500,3,170311005003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.0,125.0,17,031,100500,4,170311005004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.0,138.0,17,031,100500,5,170311005005
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,32.0,17,031,100600,1,170311006001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,67.0,17,031,100600,2,170311006002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.0,115.0,17,031,100600,3,170311006003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0,52.0,17,031,100600,4,170311006004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,61.0,17,031,100700,1,170311007001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,85.0,17,031,100700,2,170311007002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,17,031,100700,3,170311007003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,21.0,17,031,100700,4,170311007004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,55.0,17,031,100700,5,170311007005
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.0,209.0,17,031,110100,1,170311101001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0,51.0,17,031,110100,2,170311101002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,17,031,110100,3,170311101003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.0,103.0,17,031,110100,4,170311101004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.0,249.0,17,031,110100,5,170311101005
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,50.0,17,031,110200,1,170311102001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,31.0,17,031,110200,2,170311102002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,17,031,110300,1,170311103001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,50.0,17,031,110300,2,170311103002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,78.0,17,031,110300,3,170311103003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,80.0,17,031,110300,4,170311103004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,17,031,110300,5,170311103005
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,59.0,17,031,110400,1,170311104001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.0,117.0,17,031,110400,2,170311104002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,45.0,17,031,110400,3,170311104003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,91.0,17,031,110501,1,170311105011
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,18.0,17,031,110501,2,170311105012
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,69.0,17,031,110501,3,170311105013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,7.0,17,031,110501,4,170311105014
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9.0,17,031,110501,5,170311105015
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,57.0,17,031,110502,1,170311105021
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0,52.0,17,031,110502,2,170311105022
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,77.0,17,031,120100,1,170311201001
