B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B19001_001E,state,county,tract,block group,GEOID
110.0,0.0,15.0,4.0,5.0,7.0,44.0,78.0,3.0,6.0,1.0,84.0,180.0,51.0,185.0,428.0,1201.0,17,031,062800,1,170310628001
64.0,7.0,1.0,4.0,0.0,14.0,5.0,38.0,4.0,54.0,142.0,159.0,35.0,105.0,197.0,376.0,1205.0,17,031,062800,2,170310628002
16.0,12.0,74.0,49.0,27.0,5.0,2.0,10.0,21.0,33.0,45.0,221.0,187.0,307.0,83.0,342.0,1434.0,17,031,062800,3,170310628003
10.0,1.0,5.0,53.0,3.0,7.0,2.0,29.0,0.0,13.0,1.0,201.0,161.0,230.0,268.0,441.0,1425.0,17,031,062900,1,170310629001
8.0,21.0,58.0,1.0,45.0,54.0,2.0,5.0,3.0,94.0,56.0,125.0,194.0,50.0,97.0,374.0,1187.0,17,031,062900,2,170310629002
93.0,2.0,0.0,7.0,2.0,63.0,2.0,6.0,33.0,150.0,197.0,121.0,148.0,149.0,320.0,354.0,1647.0,17,031,062900,3,170310629003
78.0,31.0,63.0,4.0,35.0,19.0,85.0,3.0,44.0,51.0,128.0,193.0,95.0,150.0,140.0,195.0,1314.0,17,031,063000,1,170310630001
56.0,1.0,31.0,44.0,6.0,6.0,29.0,76.0,36.0,3.0,25.0,146.0,172.0,118.0,72.0,211.0,1032.0,17,031,063000,2,170310630002
80.0,1.0,3.0,9.0,1.0,0.0,1.0,0.0,32.0,40.0,32.0,51.0,127.0,46.0,81.0,110.0,614.0,17,031,063000,3,170310630003
64.0,3.0,3.0,4.0,3.0,7.0,63.0,33.0,5.0,71.0,191.0,252.0,127.0,121.0,213.0,203.0,1363.0,17,031,063100,1,170310631001
184.0,22.0,53.0,1.0,4.0,52.0,24.0,5.0,5.0,65.0,54.0,49.0,86.0,82.0,138.0,212.0,1036.0,17,031,063100,2,170310631002
71.0,30.0,7.0,1.0,196.0,0.0,8.0,27.0,114.0,65.0,163.0,64.0,79.0,39.0,63.0,38.0,965.0,17,031,063200,1,170310632001
0.0,4.0,3.0,38.0,5.0,64.0,2.0,7.0,33.0,189.0,2.0,10.0,120.0,110.0,26.0,105.0,718.0,17,031,063200,2,170310632002
18.0,21.0,28.0,2.0,23.0,0.0,61.0,93.0,74.0,105.0,21.0,226.0,19.0,15.0,45.0,178.0,929.0,17,031,063200,3,170310632003
196.0,1.0,3.0,3.0,80.0,4.0,35.0,71.0,1.0,48.0,37.0,68.0,190.0,51.0,161.0,381.0,1330.0,17,031,063200,4,170310632004
54.0,29.0,19.0,1.0,97.0,9.0,1.0,0.0,1.0,94.0,98.0,60.0,78.0,6.0,53.0,118.0,718.0,17,031,063200,5,170310632005
236.0,151.0,4.0,19.0,5.0,51.0,234.0,30.0,108.0,57.0,140.0,109.0,245.0,169.0,161.0,64.0,1783.0,17,031,063200,6,170310632006
44.0,109.0,32.0,36.0,70.0,0.0,105.0,58.0,0.0,23.0,111.0,99.0,119.0,139.0,48.0,81.0,1074.0,17,031,063301,1,170310633011
69.0,1.0,8.0,59.0,3.0,2.0,7.0,55.0,18.0,152.0,119.0,54.0,24.0,23.0,45.0,64.0,703.0,17,031,063301,2,170310633012
240.0,13.0,2.0,89.0,3.0,4.0,24.0,57.0,0.0,40.0,64.0,86.0,28.0,35.0,72.0,41.0,798.0,17,031,063301,3,170310633013
0.0,4.0,0.0,1.0,4.0,5.0,3.0,50.0,128.0,167.0,325.0,242.0,138.0,168.0,131.0,391.0,1757.0,17,031,063302,1,170310633021
1.0,8.0,4.0,4.0,32.0,4.0,0.0,47.0,60.0,70.0,209.0,202.0,212.0,56.0,45.0,43.0,997.0,17,031,063302,2,170310633022
38.0,4.0,7.0,0.0,0.0,10.0,4.0,81.0,2.0,31.0,20.0,71.0,130.0,43.0,34.0,40.0,515.0,17,031,063302,3,170310633023
117.0,2.0,82.0,53.0,0.0,92.0,10.0,55.0,20.0,74.0,77.0,68.0,4.0,31.0,118.0,86.0,889.0,17,031,063302,4,170310633024
8.0,1.0,0.0,63.0,23.0,12.0,22.0,34.0,0.0,0.0,44.0,63.0,30.0,7.0,21.0,112.0,440.0,17,031,063303,1,170310633031
0.0,0.0,2.0,14.0,3.0,3.0,10.0,0.0,7.0,82.0,33.0,162.0,114.0,19.0,99.0,133.0,681.0,17,031,063303,2,170310633032
201.0,0.0,1.0,37.0,3.0,17.0,12.0,12.0,0.0,65.0,53.0,209.0,138.0,42.0,108.0,213.0,1111.0,17,031,063400,1,170310634001
40.0,13.0,3.0,22.0,38.0,16.0,3.0,140.0,2.0,111.0,36.0,247.0,64.0,57.0,84.0,145.0,1021.0,17,031,063400,2,170310634002
49.0,1.0,6.0,0.0,1.0,1.0,51.0,4.0,2.0,52.0,129.0,317.0,219.0,31.0,267.0,225.0,1355.0,17,031,070101,1,170310701011
41.0,12.0,78.0,11.0,73.0,4.0,55.0,65.0,42.0,38.0,80.0,258.0,79.0,112.0,88.0,392.0,1428.0,17,031,070101,2,170310701012
287.0,170.0,25.0,7.0,0.0,80.0,2.0,98.0,33.0,93.0,60.0,12.0,92.0,24.0,26.0,100.0,1109.0,17,031,070101,3,170310701013
55.0,71.0,11.0,72.0,1.0,57.0,9.0,73.0,2.0,83.0,87.0,107.0,113.0,117.0,39.0,65.0,962.0,17,031,070102,1,170310701021
56.0,7.0,3.0,0.0,24.0,0.0,4.0,78.0,2.0,45.0,1.0,56.0,97.0,70.0,154.0,174.0,771.0,17,031,070102,2,170310701022
3.0,4.0,5.0,18.0,7.0,4.0,8.0,73.0,22.0,57.0,87.0,230.0,93.0,61.0,46.0,75.0,793.0,17,031,070102,3,170310701023
76.0,41.0,0.0,7.0,76.0,5.0,23.0,38.0,19.0,47.0,121.0,177.0,33.0,30.0,191.0,107.0,991.0,17,031,070103,1,170310701031
77.0,35.0,10.0,11.0,3.0,8.0,49.0,3.0,55.0,85.0,86.0,73.0,21.0,11.0,33.0,71.0,631.0,17,031,070103,2,170310701032
59.0,68.0,115.0,8.0,44.0,2.0,12.0,1.0,14.0,0.0,150.0,203.0,347.0,7.0,259.0,672.0,1961.0,17,031,070200,1,170310702001
6.0,87.0,1.0,4.0,2.0,25.0,2.0,45.0,75.0,2.0,102.0,92.0,131.0,224.0,64.0,204.0,1066.0,17,031,070200,2,170310702002
55.0,16.0,8.0,27.0,42.0,0.0,49.0,51.0,6.0,31.0,99.0,142.0,55.0,31.0,54.0,76.0,742.0,17,031,070200,3,170310702003
265.0,0.0,0.0,1.0,61.0,11.0,45.0,61.0,12.0,59.0,213.0,158.0,295.0,205.0,290.0,428.0,2104.0,17,031,070300,1,170310703001
186.0,4.0,10.0,2.0,1.0,33.0,29.0,2.0,20.0,124.0,62.0,116.0,98.0,137.0,209.0,247.0,1280.0,17,031,070300,2,170310703002
325.0,163.0,33.0,92.0,2.0,27.0,5.0,10.0,9.0,54.0,47.0,75.0,92.0,40.0,105.0,215.0,1294.0,17,031,070400,1,170310704001
81.0,2.0,1.0,2.0,1.0,63.0,2.0,5.0,0.0,51.0,108.0,18.0,112.0,88.0,54.0,365.0,953.0,17,031,070400,2,170310704002
22.0,0.0,13.0,4.0,2.0,6.0,0.0,3.0,5.0,37.0,59.0,88.0,151.0,94.0,211.0,490.0,1185.0,17,031,070400,3,170310704003
3.0,0.0,5.0,7.0,3.0,106.0,4.0,94.0,3.0,54.0,102.0,50.0,80.0,25.0,105.0,282.0,923.0,17,031,070500,1,170310705001
63.0,86.0,6.0,102.0,1.0,73.0,7.0,48.0,7.0,0.0,47.0,39.0,63.0,42.0,59.0,253.0,896.0,17,031,070500,2,170310705002
56.0,3.0,3.0,2.0,3.0,2.0,15.0,3.0,23.0,1.0,2.0,35.0,25.0,83.0,267.0,503.0,1026.0,17,031,070500,3,170310705003
5.0,4.0,0.0,3.0,0.0,5.0,3.0,6.0,28.0,157.0,50.0,106.0,211.0,133.0,422.0,700.0,1833.0,17,031,070600,1,170310706001
18.0,2.0,1.0,2.0,1.0,15.0,49.0,8.0,5.0,5.0,95.0,264.0,89.0,115.0,216.0,349.0,1234.0,17,031,070600,2,170310706002
4.0,60.0,2.0,93.0,0.0,140.0,23.0,73.0,69.0,33.0,85.0,291.0,148.0,250.0,672.0,882.0,2825.0,17,031,070700,1,170310707001
260.0,36.0,44.0,0.0,36.0,0.0,0.0,33.0,4.0,5.0,95.0,46.0,154.0,50.0,106.0,220.0,1089.0,17,031,070700,2,170310707002
113.0,2.0,65.0,4.0,0.0,11.0,2.0,2.0,1.0,12.0,1.0,65.0,28.0,84.0,160.0,74.0,624.0,17,031,071000,1,170310710001
40.0,45.0,1.0,16.0,24.0,13.0,1.0,12.0,23.0,219.0,99.0,333.0,357.0,121.0,91.0,474.0,1869.0,17,031,071000,2,170310710002
2.0,3.0,62.0,2.0,0.0,25.0,2.0,2.0,0.0,1.0,123.0,122.0,112.0,190.0,63.0,509.0,1218.0,17,031,071100,1,170310711001
126.0,6.0,1.0,82.0,0.0,20.0,74.0,1.0,64.0,95.0,89.0,105.0,172.0,60.0,189.0,233.0,1317.0,17,031,071100,2,170310711002
55.0,18.0,19.0,0.0,7.0,6.0,25.0,3.0,22.0,23.0,32.0,71.0,169.0,189.0,67.0,230.0,936.0,17,031,071200,1,170310712001
168.0,81.0,1.0,6.0,15.0,5.0,32.0,3.0,0.0,3.0,61.0,187.0,80.0,96.0,70.0,238.0,1046.0,17,031,071200,2,170310712002
45.0,45.0,5.0,5.0,54.0,51.0,3.0,11.0,79.0,12.0,2.0,205.0,248.0,166.0,103.0,409.0,1443.0,17,031,071300,1,170310713001
95.0,42.0,11.0,109.0,24.0,151.0,93.0,47.0,4.0,125.0,116.0,252.0,218.0,29.0,265.0,295.0,1876.0,17,031,071300,2,170310713002
50.0,33.0,40.0,10.0,0.0,14.0,5.0,22.0,4.0,18.0,133.0,12.0,49.0,66.0,47.0,85.0,588.0,17,031,071400,1,170310714001
214.0,99.0,56.0,29.0,2.0,78.0,0.0,69.0,0.0,66.0,134.0,142.0,172.0,174.0,113.0,173.0,1521.0,17,031,071400,2,170310714002
2.0,26.0,12.0,3.0,3.0,2.0,6.0,121.0,38.0,113.0,159.0,128.0,121.0,99.0,177.0,152.0,1162.0,17,031,071400,3,170310714003
7.0,0.0,77.0,38.0,0.0,1.0,44.0,14.0,2.0,55.0,85.0,76.0,52.0,69.0,78.0,128.0,726.0,17,031,071400,4,170310714004
3.0,4.0,0.0,1.0,10.0,6.0,5.0,3.0,1.0,4.0,132.0,132.0,89.0,64.0,98.0,333.0,885.0,17,031,071500,1,170310715001
71.0,3.0,2.0,30.0,0.0,1.0,2.0,67.0,4.0,41.0,63.0,156.0,186.0,83.0,231.0,258.0,1198.0,17,031,071500,2,170310715002
67.0,7.0,49.0,74.0,4.0,73.0,60.0,14.0,46.0,129.0,95.0,116.0,269.0,109.0,33.0,132.0,1277.0,17,031,071500,3,170310715003
20.0,20.0,4.0,3.0,0.0,2.0,21.0,51.0,2.0,49.0,115.0,213.0,204.0,63.0,204.0,132.0,1103.0,17,031,071500,4,170310715004
53.0,1.0,70.0,3.0,4.0,0.0,2.0,1.0,5.0,39.0,19.0,97.0,42.0,38.0,85.0,86.0,545.0,17,031,071500,5,170310715005
3.0,12.0,9.0,51.0,0.0,6.0,0.0,1.0,52.0,106.0,70.0,139.0,86.0,39.0,93.0,57.0,724.0,17,031,071500,6,170310715006
128.0,35.0,3.0,87.0,34.0,48.0,8.0,0.0,29.0,24.0,55.0,178.0,135.0,105.0,113.0,690.0,1672.0,17,031,071600,1,170310716001
6.0,3.0,34.0,27.0,9.0,55.0,4.0,4.0,3.0,29.0,94.0,86.0,100.0,58.0,85.0,365.0,962.0,17,031,071700,1,170310717001
41.0,0.0,32.0,3.0,9.0,30.0,4.0,2.0,2.0,14.0,10.0,38.0,185.0,135.0,150.0,287.0,942.0,17,031,071700,2,170310717002
121.0,83.0,1.0,6.0,7.0,89.0,73.0,6.0,15.0,2.0,47.0,111.0,249.0,246.0,304.0,697.0,2057.0,17,031,071800,1,170310718001
9.0,0.0,7.0,1.0,2.0,14.0,4.0,13.0,1.0,18.0,144.0,49.0,21.0,79.0,83.0,231.0,676.0,17,031,071800,2,170310718002
171.0,3.0,6.0,1.0,4.0,2.0,2.0,32.0,52.0,90.0,4.0,1.0,276.0,6.0,85.0,308.0,1043.0,17,031,080100,1,170310801001
58.0,22.0,8.0,61.0,0.0,2.0,33.0,4.0,0.0,0.0,130.0,335.0,14.0,92.0,321.0,441.0,1521.0,17,031,080100,2,170310801002
1.0,0.0,6.0,9.0,4.0,51.0,27.0,46.0,55.0,1.0,43.0,277.0,132.0,39.0,57.0,143.0,891.0,17,031,080100,3,170310801003
12.0,24.0,50.0,1.0,3.0,0.0,13.0,1.0,0.0,107.0,22.0,3.0,119.0,11.0,112.0,446.0,924.0,17,031,080100,4,170310801004
1.0,0.0,0.0,1.0,2.0,138.0,0.0,2.0,21.0,49.0,149.0,70.0,147.0,133.0,67.0,119.0,899.0,17,031,080100,5,170310801005
42.0,5.0,3.0,11.0,44.0,3.0,11.0,6.0,17.0,189.0,37.0,138.0,161.0,6.0,72.0,188.0,933.0,17,031,080100,6,170310801006
0.0,2.0,0.0,15.0,2.0,1.0,5.0,35.0,4.0,3.0,49.0,125.0,64.0,16.0,52.0,344.0,717.0,17,031,080100,7,170310801007
49.0,65.0,46.0,5.0,75.0,86.0,27.0,53.0,59.0,84.0,221.0,138.0,317.0,27.0,62.0,206.0,1520.0,17,031,080201,1,170310802011
6.0,1.0,1.0,3.0,1.0,39.0,55.0,77.0,3.0,146.0,179.0,299.0,97.0,87.0,155.0,152.0,1301.0,17,031,080201,2,170310802012
6.0,2.0,0.0,4.0,0.0,1.0,2.0,3.0,41.0,3.0,8.0,33.0,39.0,48.0,142.0,88.0,420.0,17,031,080201,3,170310802013
4.0,4.0,6.0,6.0,4.0,3.0,23.0,4.0,0.0,94.0,42.0,73.0,174.0,37.0,39.0,63.0,576.0,17,031,080202,1,170310802021
21.0,37.0,83.0,25.0,5.0,5.0,4.0,1.0,46.0,94.0,115.0,156.0,149.0,21.0,38.0,135.0,935.0,17,031,080202,2,170310802022
77.0,0.0,18.0,4.0,34.0,41.0,77.0,198.0,16.0,210.0,99.0,155.0,112.0,186.0,434.0,449.0,2110.0,17,031,080202,3,170310802023
1.0,1.0,1.0,5.0,4.0,105.0,30.0,4.0,2.0,5.0,3.0,144.0,55.0,17.0,117.0,159.0,653.0,17,031,080300,1,170310803001
202.0,10.0,5.0,9.0,1.0,52.0,1.0,5.0,3.0,32.0,57.0,338.0,252.0,74.0,169.0,438.0,1648.0,17,031,080300,2,170310803002
32.0,5.0,2.0,38.0,5.0,4.0,32.0,7.0,4.0,8.0,7.0,89.0,188.0,68.0,189.0,254.0,932.0,17,031,080300,3,170310803003
130.0,2.0,1.0,11.0,1.0,3.0,14.0,13.0,3.0,1.0,98.0,173.0,242.0,84.0,117.0,483.0,1376.0,17,031,080300,4,170310803004
1444.0,67.0,125.0,2.0,108.0,57.0,7.0,5.0,27.0,54.0,82.0,135.0,48.0,105.0,260.0,192.0,2718.0,17,031,080400,1,170310804001
471.0,17.0,0.0,84.0,3.0,1.0,2.0,42.0,2.0,4.0,3.0,6.0,10.0,8.0,29.0,48.0,730.0,17,031,080400,2,170310804002
0.0,5.0,0.0,1.0,46.0,3.0,1.0,0.0,5.0,76.0,4.0,1.0,20.0,157.0,673.0,609.0,1601.0,17,031,080400,3,170310804003
1.0,0.0,2.0,0.0,1.0,6.0,1.0,1.0,4.0,49.0,31.0,23.0,103.0,63.0,17.0,114.0,416.0,17,031,081000,1,170310810001
79.0,20.0,6.0,6.0,4.0,2.0,70.0,41.0,15.0,33.0,51.0,414.0,260.0,18.0,81.0,118.0,1218.0,17,031,081000,2,170310810002
102.0,4.0,2.0,71.0,0.0,8.0,15.0,69.0,67.0,16.0,36.0,180.0,22.0,12.0,53.0,112.0,769.0,17,031,081000,3,170310810003
227.0,120.0,4.0,103.0,102.0,15.0,47.0,35.0,4.0,47.0,18.0,156.0,86.0,18.0,66.0,62.0,1110.0,17,031,081000,4,170310810004
298.0,148.0,146.0,100.0,2.0,1.0,106.0,0.0,2.0,56.0,81.0,121.0,118.0,77.0,89.0,58.0,1403.0,17,031,081000,5,170310810005
327.0,65.0,87.0,161.0,19.0,1.0,7.0,21.0,3.0,63.0,113.0,158.0,157.0,15.0,12.0,169.0,1378.0,17,031,081000,6,170310810006
10.0,7.0,3.0,76.0,16.0,9.0,11.0,2.0,1.0,8.0,226.0,77.0,75.0,186.0,122.0,336.0,1165.0,17,031,081100,1,170310811001
266.0,273.0,23.0,7.0,1.0,77.0,5.0,25.0,7.0,9.0,36.0,57.0,196.0,132.0,114.0,99.0,1327.0,17,031,081100,2,170310811002
202.0,28.0,33.0,11.0,70.0,102.0,1.0,33.0,72.0,124.0,4.0,113.0,174.0,27.0,57.0,50.0,1101.0,17,031,081100,3,170310811003
0.0,0.0,9.0,21.0,27.0,1.0,22.0,17.0,0.0,56.0,51.0,6.0,132.0,75.0,97.0,536.0,1050.0,17,031,081201,1,170310812011
93.0,8.0,37.0,0.0,0.0,85.0,18.0,78.0,16.0,220.0,143.0,75.0,101.0,37.0,173.0,472.0,1556.0,17,031,081201,2,170310812012
32.0,204.0,98.0,46.0,40.0,11.0,72.0,5.0,1.0,150.0,270.0,136.0,170.0,121.0,123.0,161.0,1640.0,17,031,081201,3,170310812013
11.0,6.0,0.0,10.0,4.0,31.0,0.0,4.0,1.0,50.0,40.0,21.0,8.0,16.0,70.0,285.0,557.0,17,031,081202,1,170310812021
6.0,2.0,13.0,25.0,9.0,0.0,79.0,16.0,9.0,2.0,98.0,180.0,42.0,42.0,53.0,185.0,761.0,17,031,081202,2,170310812022
18.0,2.0,0.0,8.0,90.0,124.0,35.0,53.0,33.0,49.0,63.0,71.0,243.0,14.0,123.0,141.0,1067.0,17,031,081202,3,170310812023
10.0,3.0,4.0,0.0,0.0,69.0,2.0,33.0,13.0,43.0,32.0,52.0,125.0,43.0,251.0,276.0,956.0,17,031,081202,4,170310812024
41.0,0.0,1.0,13.0,43.0,36.0,66.0,10.0,8.0,8.0,14.0,75.0,89.0,106.0,45.0,118.0,673.0,17,031,081300,1,170310813001
0.0,13.0,36.0,3.0,14.0,1.0,0.0,4.0,0.0,2.0,87.0,32.0,115.0,48.0,52.0,135.0,542.0,17,031,081300,2,170310813002
5.0,0.0,2.0,0.0,1.0,35.0,9.0,8.0,15.0,33.0,43.0,68.0,61.0,145.0,93.0,305.0,823.0,17,031,081300,3,170310813003
150.0,60.0,4.0,17.0,37.0,55.0,21.0,37.0,56.0,46.0,125.0,145.0,136.0,120.0,254.0,480.0,1743.0,17,031,081300,4,170310813004
1.0,3.0,8.0,2.0,5.0,0.0,17.0,2.0,3.0,35.0,18.0,184.0,32.0,12.0,64.0,175.0,561.0,17,031,081300,5,170310813005
4.0,0.0,24.0,0.0,4.0,3.0,4.0,15.0,4.0,5.0,28.0,94.0,91.0,60.0,143.0,318.0,797.0,17,031,081300,6,170310813006
66.0,27.0,51.0,91.0,11.0,2.0,1.0,24.0,3.0,78.0,23.0,98.0,89.0,147.0,56.0,261.0,1028.0,17,031,081401,1,170310814011
273.0,49.0,76.0,87.0,10.0,6.0,4.0,8.0,14.0,84.0,3.0,81.0,189.0,234.0,48.0,252.0,1418.0,17,031,081401,2,170310814012
1.0,3.0,48.0,3.0,22.0,28.0,107.0,16.0,56.0,126.0,417.0,89.0,148.0,211.0,519.0,272.0,2066.0,17,031,081402,1,170310814021
154.0,7.0,0.0,3.0,5.0,29.0,78.0,8.0,3.0,76.0,122.0,12.0,108.0,110.0,351.0,416.0,1482.0,17,031,081402,2,170310814022
46.0,3.0,7.0,0.0,138.0,0.0,5.0,12.0,58.0,15.0,4.0,106.0,30.0,71.0,71.0,260.0,826.0,17,031,081402,3,170310814023
