B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B19001_001E,state,county,tract,block group,GEOID
113.0,1.0,140.0,6.0,83.0,6.0,60.0,36.0,67.0,101.0,112.0,105.0,73.0,92.0,113.68093244778163,15.0,1123.6809324477817,17,031,010702,3,170310107023
238.0,129.0,209.0,6.0,3.0,5.0,39.0,133.0,1.0,103.0,5.0,58.0,38.0,29.0,85.0,1.0,1082.0,17,031,010702,4,170310107024
360.0,5.0,23.0,3.0,21.0,67.0,170.0,59.0,102.0,440.0,157.0,474.0,157.0,132.0,166.12431557865773,13.0,2349.124315578658,17,031,020100,1,170310201001
100.0,118.0,239.0,22.0,2.0,109.0,87.0,76.0,6.0,73.0,112.0,132.0,69.0,23.0,96.27665271344715,18.0,1282.2766527134472,17,031,020100,2,170310201002
0.0,45.0,10.0,134.0,4.0,46.0,20.0,1.0,26.0,2.0,62.0,255.0,128.0,177.0,252.2132217075772,5.0,1167.213221707577,17,031,020200,1,170310202001
125.0,3.0,63.0,1.0,38.0,88.0,8.0,3.0,1.0,173.0,112.0,192.0,9.0,167.0,195.42937235281028,11.0,1189.4293723528103,17,031,020200,2,170310202002
83.0,71.0,65.0,135.0,30.0,2.0,40.0,7.0,111.0,0.0,2.0,187.0,450.0,139.0,219.57839804537005,17.0,1558.57839804537,17,031,020200,3,170310202003
132.0,7.0,79.0,104.0,6.0,29.0,7.0,0.0,50.0,209.0,211.0,260.0,305.0,81.0,146.67392705874872,15.0,1641.6739270587486,17,031,020200,4,170310202004
320.0,76.0,58.0,4.0,24.0,23.0,24.0,106.0,208.0,63.0,139.0,138.0,161.0,75.0,96.32276149902167,3.0,1518.3227614990217,17,031,020301,1,170310203011
135.0,13.0,1.0,5.0,6.0,137.0,49.0,99.0,106.0,77.0,173.0,164.0,163.0,31.0,130.41497907017072,11.0,1300.4149790701708,17,031,020301,2,170310203012
1.0,27.0,8.0,55.0,62.0,152.0,88.0,109.0,281.0,120.0,114.0,402.0,130.0,53.0,148.87606692591595,17.0,1767.876066925916,17,031,020301,3,170310203013
7.0,25.0,99.0,7.0,12.0,124.0,58.0,106.0,19.0,73.0,1.0,74.0,159.0,31.0,60.0,11.0,866.0,17,031,020302,1,170310203021
28.0,0.0,26.0,12.0,1.0,21.0,5.0,12.0,213.0,8.0,60.0,50.0,342.0,71.0,150.87606692591595,5.0,1004.876066925916,17,031,020302,2,170310203022
59.0,13.0,306.0,148.0,26.0,60.0,11.0,180.0,38.0,192.0,241.0,199.0,272.0,118.0,133.69163178361788,1.0,1997.6916317836178,17,031,020302,3,170310203023
49.0,19.0,16.0,14.0,7.0,8.0,52.0,30.0,20.0,7.0,51.0,114.0,143.0,25.0,75.34046622389081,15.0,645.3404662238909,17,031,020400,1,170310204001
13.0,99.0,25.0,153.0,29.0,25.0,50.0,23.0,62.0,23.0,74.0,263.0,277.0,176.0,211.30174533192292,7.0,1510.301745331923,17,031,020400,2,170310204002
154.0,101.0,0.0,62.0,210.0,135.0,91.0,55.0,124.0,136.0,62.0,195.0,105.0,243.0,110.83696352937436,14.0,1797.8369635293743,17,031,020400,3,170310204003
261.0,234.0,52.0,466.0,22.0,28.0,235.0,181.0,2.0,302.0,164.0,170.0,145.0,70.0,86.0,17.0,2435.0,17,031,020500,1,170310205001
7.0,0.0,0.0,17.0,32.0,20.0,10.0,220.0,78.0,17.0,15.0,81.0,11.0,2.0,69.0,9.0,588.0,17,031,020500,2,170310205002
427.0,105.0,61.0,6.0,56.0,162.0,160.0,33.0,24.0,3.0,60.0,36.0,57.0,15.0,100.5533054268943,15.0,1320.5533054268942,17,031,020500,3,170310205003
229.0,5.0,17.0,69.0,57.0,73.0,128.0,141.0,129.0,72.0,69.0,82.0,72.0,92.0,75.0,7.0,1317.0,17,031,020500,4,170310205004
73.0,25.0,104.0,4.0,27.0,384.0,149.0,232.0,3.0,152.0,80.0,182.0,197.0,241.0,122.41497907017072,1.0,1976.4149790701708,17,031,020601,1,170310206011
455.0,135.0,213.0,37.0,116.0,202.0,290.0,16.0,5.0,413.0,502.0,313.0,11.0,145.0,104.54260609105806,8.0,2965.542606091058,17,031,020601,2,170310206012
116.0,47.0,5.0,9.0,41.0,156.0,77.0,9.0,129.0,49.0,148.0,48.0,114.0,151.0,133.09591151795235,14.0,1246.0959115179523,17,031,020601,3,170310206013
72.0,34.0,25.0,55.0,25.0,20.0,44.0,23.0,84.0,153.0,135.0,153.0,43.0,23.0,78.0,8.0,975.0,17,031,020602,1,170310206021
28.0,47.0,177.0,64.0,13.0,80.0,14.0,26.0,308.0,4.0,32.0,119.0,33.0,9.0,65.0,8.0,1027.0,17,031,020602,2,170310206022
1.0,136.0,127.0,20.0,0.0,55.0,44.0,40.0,116.0,6.0,17.0,17.0,71.0,49.0,121.28735204928338,13.0,833.2873520492834,17,031,020602,3,170310206023
23.0,1.0,99.0,166.0,122.0,13.0,15.0,93.0,54.0,116.0,174.0,2.0,58.0,22.0,84.76245068309446,7.0,1049.7624506830944,17,031,020602,4,170310206024
29.0,5.0,5.0,7.0,1.0,42.0,21.0,16.0,53.0,4.0,110.0,152.0,41.0,122.0,131.98598922193418,8.0,747.9859892219341,17,031,020701,1,170310207011
66.0,4.0,1.0,5.0,122.0,17.0,1.0,1.0,2.0,51.0,250.0,197.0,25.0,62.0,74.23054392787262,7.0,885.2305439278726,17,031,020701,2,170310207012
263.0,8.0,63.0,37.0,91.0,66.0,41.0,34.0,157.0,179.0,271.0,505.0,451.0,93.0,64.0,1.0,2324.0,17,031,020702,1,170310207021
222.0,277.0,350.0,224.0,1.0,138.0,51.0,459.0,78.0,267.0,583.0,59.0,135.0,15.0,69.0,4.0,2932.0,17,031,020702,2,170310207022
209.0,149.0,70.0,6.0,22.0,70.0,136.0,172.0,7.0,213.0,72.0,326.0,179.0,18.0,88.05680812141075,16.0,1753.0568081214108,17,031,020702,3,170310207023
39.0,31.0,40.0,91.0,127.0,7.0,59.0,0.0,2.0,22.0,1.0,168.0,115.0,106.0,56.0,1.0,865.0,17,031,020702,4,170310207024
5.0,1.0,254.0,9.0,34.0,126.0,39.0,31.0,0.0,232.0,142.0,248.0,131.0,99.0,94.4787925806144,10.0,1455.4787925806145,17,031,020801,1,170310208011
75.0,0.0,0.0,4.0,5.0,4.0,3.0,2.0,48.0,16.0,5.0,121.0,204.0,216.0,161.21653314980676,5.0,869.2165331498068,17,031,020801,2,170310208012
3.0,1.0,55.0,16.0,130.0,29.0,2.0,50.0,8.0,183.0,99.0,53.0,34.0,21.0,76.0,5.0,765.0,17,031,020801,3,170310208013
43.0,28.0,100.0,230.0,20.0,20.0,284.0,11.0,85.0,24.0,115.0,117.0,82.0,46.0,77.0,11.0,1293.0,17,031,020801,4,170310208014
40.0,182.0,0.0,6.0,0.0,1.0,2.0,7.0,0.0,0.0,576.0,112.0,13.0,167.0,133.80155407963605,7.0,1246.8015540796362,17,031,020802,1,170310208021
359.0,17.0,104.0,100.0,48.0,154.0,36.0,116.0,93.0,463.0,7.0,250.0,404.0,13.0,69.0,13.0,2246.0,17,031,020802,2,170310208022
118.0,131.0,130.0,21.0,141.0,0.0,149.0,35.0,6.0,178.0,322.0,382.0,290.0,169.0,105.86536759007973,5.0,2182.8653675900796,17,031,020802,3,170310208023
160.0,54.0,437.0,220.0,80.0,31.0,124.0,88.0,9.0,176.0,98.0,155.0,14.0,50.0,45.0,13.0,1754.0,17,031,020802,4,170310208024
148.0,54.0,187.0,108.0,114.0,221.0,248.0,144.0,263.0,199.0,179.0,63.0,64.0,38.0,120.42567840600697,21.0,2171.425678406007,17,031,020901,1,170310209011
4.0,7.0,24.0,43.0,157.0,86.0,16.0,37.0,1.0,31.0,51.0,69.0,27.0,14.0,71.0,9.0,647.0,17,031,020901,2,170310209012
136.0,22.0,316.0,83.0,254.0,101.0,145.0,244.0,120.0,145.0,56.0,98.0,154.0,8.0,72.0,0.0,1954.0,17,031,020901,3,170310209013
68.0,130.0,308.0,102.0,29.0,172.0,55.0,149.0,57.0,153.0,171.0,161.0,57.0,10.0,76.38657500946535,6.0,1704.3865750094653,17,031,020902,1,170310209021
